,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減,複勝
127,9,1,1800,0,0,1,14,57.0,35.3,10,494,-4,790
128,9,1,1800,0,0,2,6,57.0,12.6,7,486,-2,400
129,9,1,1800,0,0,3,5,55.0,21.9,9,464,-2,720
130,9,1,1800,0,0,4,16,56.0,7.4,4,458,8,0
131,9,1,1800,0,0,5,8,57.0,8.6,6,512,8,0
132,9,1,1800,0,0,6,7,57.0,157.6,14,552,6,0
133,9,1,1800,0,0,7,2,57.0,7.6,5,470,-6,0
134,9,1,1800,0,0,8,1,57.0,119.8,13,546,4,0
135,9,1,1800,0,0,9,4,56.0,4.6,2,502,-2,0
136,9,1,1800,0,0,10,3,57.0,46.7,11,546,-4,0
137,9,1,1800,0,0,11,13,57.0,83.9,12,464,2,0
138,9,1,1800,0,0,12,9,57.0,4.4,1,502,0,0
139,9,1,1800,0,0,13,12,57.0,5.9,3,526,10,0
140,9,1,1800,0,0,14,11,57.0,200.5,15,502,-12,0
141,9,1,1800,0,0,15,15,57.0,17.9,8,518,2,0
142,9,1,1800,0,0,16,10,57.0,258.0,16,518,4,0
143,10,0,1600,0,0,1,4,56.0,1.6,1,454,12,110
144,10,0,1600,0,0,2,7,56.0,3.0,2,522,10,110
145,10,0,1600,0,0,3,2,56.0,11.1,3,430,0,150
146,10,0,1600,0,0,4,9,56.0,39.2,7,454,0,0
147,10,0,1600,0,0,5,3,56.0,26.2,6,486,-6,0
148,10,0,1600,0,0,6,8,56.0,16.3,5,474,-2,0
149,10,0,1600,0,0,7,5,56.0,11.6,4,478,14,0
150,10,0,1600,0,0,8,1,56.0,83.5,8,454,0,0
151,11,0,000,0,0,1,6,55.0,2.5,1,522,8,130
152,11,0,000,0,0,2,1,56.0,4.9,2,480,10,170
153,11,0,000,0,0,3,11,54.0,36.3,10,504,4,540
154,11,0,000,0,0,4,7,56.0,9.3,4,530,14,0
155,11,0,000,0,0,5,9,56.0,4.9,3,498,4,0
156,11,0,000,0,0,6,3,54.0,33.2,9,486,6,0
157,11,0,000,0,0,7,5,54.0,17.3,6,452,-4,0
158,11,0,000,0,0,8,16,56.0,114.5,14,464,-4,0
159,11,0,000,0,0,9,15,53.0,133.2,15,480,2,0
160,11,0,000,0,0,10,17,56.0,15.7,5,468,2,0
161,11,0,000,0,0,11,14,57.0,51.2,12,500,12,0
162,11,0,000,0,0,12,4,54.0,20.8,7,506,2,0
163,11,0,000,0,0,13,10,56.0,55.6,13,496,-10,0
164,11,0,000,0,0,14,2,55.0,26.6,8,484,0,0
165,11,0,000,0,0,15,12,55.0,43.5,11,468,-4,0
166,11,0,000,0,0,16,8,52.0,225.9,17,454,0,0
167,11,0,000,0,0,17,13,54.0,197.1,16,530,4,0
168,12,0,1600,0,0,1,12,57.0,4.5,2,454,-2,160
169,12,0,1600,0,0,2,2,55.0,5.9,4,486,-2,210
170,12,0,1600,0,0,3,1,56.0,5.5,3,500,6,200
171,12,0,1600,0,0,4,9,57.0,3.1,1,498,6,0
172,12,0,1600,0,0,5,8,54.0,45.6,11,538,10,0
173,12,0,1600,0,0,6,6,55.0,42.8,9,462,6,0
174,12,0,1600,0,0,7,15,56.0,13.6,6,480,8,0
175,12,0,1600,0,0,8,11,54.0,45.7,12,422,2,0
176,12,0,1600,0,0,9,10,54.0,12.6,5,522,8,0
177,12,0,1600,0,0,10,14,55.0,22.1,8,458,-8,0
178,12,0,1600,0,0,11,7,56.0,175.9,14,458,4,0
179,12,0,1600,0,0,12,4,54.0,17.3,7,480,4,0
180,12,0,1600,0,0,13,3,57.0,44.5,10,440,-2,0
181,12,0,1600,0,0,14,5,54.0,75.1,13,470,4,0
182,12,0,1600,0,0,15,13,54.0,245.8,15,504,4,0
183,1,1,1200,0,0,1,1,56.0,4.0,2,482,8,120
184,1,1,1200,0,0,2,6,56.0,5.3,3,482,0,110
185,1,1,1200,0,0,3,14,56.0,1.7,1,456,0,110
186,1,1,1200,0,0,4,16,54.0,12.0,4,426,-4,0
187,1,1,1200,0,0,5,5,56.0,367.1,16,474,12,0
188,1,1,1200,0,0,6,9,56.0,42.5,6,468,14,0
189,1,1,1200,0,0,7,11,53.0,46.5,7,446,-8,0
190,1,1,1200,0,0,8,7,54.0,53.0,9,416,-10,0
191,1,1,1200,0,0,9,13,56.0,48.9,8,446,4,0
192,1,1,1200,0,0,10,4,54.0,58.1,10,452,6,0
193,1,1,1200,0,0,11,3,56.0,30.7,5,454,2,0
194,1,1,1200,0,0,12,12,53.0,218.6,14,478,4,0
195,1,1,1200,0,0,13,15,54.0,332.1,15,458,6,0
196,1,1,1200,0,0,14,10,54.0,76.0,11,422,-12,0
197,1,1,1200,0,0,15,8,51.0,98.2,12,414,-12,0
198,1,1,1200,0,0,16,2,56.0,121.7,13,464,-4,0
199,2,1,1800,0,0,1,16,54.0,9.9,6,456,-2,220
200,2,1,1800,0,0,2,5,54.0,3.2,1,434,6,160
201,2,1,1800,0,0,3,4,54.0,13.5,7,456,-4,290
202,2,1,1800,0,0,4,1,51.0,7.6,4,468,0,0
203,2,1,1800,0,0,5,12,54.0,4.3,2,440,-4,0
204,2,1,1800,0,0,6,3,51.0,9.5,5,462,-4,0
205,2,1,1800,0,0,7,14,54.0,236.2,14,442,-2,0
206,2,1,1800,0,0,8,6,54.0,22.4,8,492,12,0
207,2,1,1800,0,0,9,7,53.0,85.2,12,432,10,0
208,2,1,1800,0,0,10,15,51.0,281.9,15,432,2,0
209,2,1,1800,0,0,11,9,54.0,26.4,9,426,-4,0
210,2,1,1800,0,0,12,11,54.0,80.4,11,418,-6,0
211,2,1,1800,0,0,13,10,51.0,6.8,3,464,2,0
212,2,1,1800,0,0,14,8,51.0,94.1,13,492,8,0
213,3,1,1800,0,0,1,16,55.0,37.5,9,508,10,"1,100"
214,3,1,1800,0,0,2,9,56.0,18.9,5,474,6,390
215,3,1,1800,0,0,3,10,56.0,55.8,10,464,0,"1,410"
216,3,1,1800,0,0,4,15,56.0,23.2,7,452,14,0
217,3,1,1800,0,0,5,13,56.0,6.8,3,522,2,0
218,3,1,1800,0,0,6,2,56.0,2.0,1,512,0,0
219,3,1,1800,0,0,7,1,56.0,9.4,4,456,-8,0
220,3,1,1800,0,0,8,12,56.0,114.0,14,462,2,0
221,3,1,1800,0,0,9,11,56.0,85.1,11,506,12,0
222,3,1,1800,0,0,10,8,56.0,21.6,6,476,-2,0
223,3,1,1800,0,0,11,14,56.0,95.4,13,500,4,0
224,3,1,1800,0,0,12,5,53.0,29.8,8,512,10,0
225,3,1,1800,0,0,13,7,56.0,4.1,2,518,-8,0
226,3,1,1800,0,0,14,3,56.0,245.0,15,424,4,0
227,3,1,1800,0,0,15,6,56.0,89.0,12,500,-2,0
228,3,1,1800,0,0,16,4,53.0,332.2,16,516,8,0
229,4,1,1200,0,0,1,12,56.0,4.4,3,408,0,170
230,4,1,1200,0,0,2,2,56.0,12.0,4,452,0,320
231,4,1,1200,0,0,3,15,56.0,13.7,5,450,0,320
232,4,1,1200,0,0,4,10,56.0,4.4,2,490,0,0
233,4,1,1200,0,0,5,7,54.0,15.5,7,428,0,0
234,4,1,1200,0,0,6,9,56.0,27.5,9,484,0,0
235,4,1,1200,0,0,7,11,56.0,23.4,8,476,0,0
236,4,1,1200,0,0,8,3,54.0,118.1,13,458,0,0
237,4,1,1200,0,0,9,14,51.0,64.0,12,428,0,0
238,4,1,1200,0,0,10,1,56.0,62.2,11,462,0,0
239,4,1,1200,0,0,11,8,51.0,2.8,1,446,0,0
240,4,1,1200,0,0,12,16,54.0,14.4,6,486,0,0
241,4,1,1200,0,0,13,13,53.0,47.0,10,438,0,0
242,4,1,1200,0,0,14,6,54.0,216.9,16,430,0,0
243,4,1,1200,0,0,15,4,54.0,152.5,15,466,0,0
244,4,1,1200,0,0,16,5,51.0,127.4,14,432,0,0
245,5,0,1600,0,0,1,6,54.0,8.1,4,458,-8,280
246,5,0,1600,0,0,2,5,56.0,173.4,11,448,2,"3,160"
247,5,0,1600,0,0,3,11,56.0,3.7,2,490,6,170
248,5,0,1600,0,0,4,4,56.0,1.9,1,502,-4,0
249,5,0,1600,0,0,5,3,56.0,7.3,3,464,6,0
250,5,0,1600,0,0,6,10,56.0,14.5,5,478,4,0
251,5,0,1600,0,0,7,8,56.0,15.8,6,456,4,0
252,5,0,1600,0,0,8,1,54.0,59.1,8,446,0,0
253,5,0,1600,0,0,9,13,54.0,256.2,14,464,4,0
254,5,0,1600,0,0,10,14,54.0,44.6,7,436,0,0
255,5,0,1600,0,0,11,16,56.0,180.5,12,460,6,0
256,5,0,1600,0,0,12,9,56.0,76.5,9,480,-2,0
257,5,0,1600,0,0,13,7,56.0,433.3,15,454,8,0
258,5,0,1600,0,0,14,2,54.0,91.9,10,432,0,0
259,5,0,1600,0,0,15,12,54.0,497.2,16,456,-4,0
260,5,0,1600,0,0,16,15,56.0,210.0,13,456,16,0
261,6,0,000,0,0,1,9,56.0,2.7,1,476,0,130
262,6,0,000,0,0,2,12,56.0,3.1,2,470,0,130
263,6,0,000,0,0,3,10,56.0,14.0,6,500,0,310
264,6,0,000,0,0,4,5,54.0,7.9,3,418,0,0
265,6,0,000,0,0,5,16,56.0,26.8,7,426,0,0
266,6,0,000,0,0,6,1,56.0,11.9,4,464,0,0
267,6,0,000,0,0,7,13,55.0,39.1,11,482,0,0
268,6,0,000,0,0,8,4,56.0,32.2,8,504,0,0
269,6,0,000,0,0,9,8,54.0,58.4,13,468,0,0
270,6,0,000,0,0,10,11,53.0,164.0,15,454,0,0
271,6,0,000,0,0,11,6,54.0,97.5,14,422,0,0
272,6,0,000,0,0,12,14,54.0,35.0,10,430,0,0
273,6,0,000,0,0,13,15,56.0,32.9,9,466,0,0
274,6,0,000,0,0,14,2,51.0,169.7,16,442,0,0
275,6,0,000,0,0,15,7,56.0,51.5,12,490,0,0
276,6,0,000,0,0,16,3,56.0,13.5,5,474,0,0
277,7,1,1200,0,0,1,4,57.0,7.0,3,450,4,300
278,7,1,1200,0,0,2,7,56.0,25.4,8,444,12,800
279,7,1,1200,0,0,3,8,57.0,37.3,10,510,4,760
280,7,1,1200,0,0,4,13,52.0,2.9,1,460,0,0
281,7,1,1200,0,0,5,12,57.0,61.2,12,482,2,0
282,7,1,1200,0,0,6,14,54.0,9.1,4,488,4,0
283,7,1,1200,0,0,7,15,57.0,14.2,5,578,6,0
284,7,1,1200,0,0,8,11,57.0,70.3,13,484,14,0
285,7,1,1200,0,0,9,3,57.0,3.5,2,486,-2,0
286,7,1,1200,0,0,10,1,57.0,25.7,9,498,8,0
287,7,1,1200,0,0,11,2,56.0,14.4,6,480,-2,0
288,7,1,1200,0,0,12,9,57.0,258.1,16,484,4,0
289,7,1,1200,0,0,13,10,54.0,212.4,15,446,-1,0
290,7,1,1200,0,0,14,5,56.0,44.1,11,520,6,0
291,7,1,1200,0,0,15,16,56.0,16.4,7,528,4,0
292,7,1,1200,0,0,16,6,55.0,171.6,14,408,0,0
293,8,1,1800,0,0,1,3,56.0,3.5,1,474,6,140
294,8,1,1800,0,0,2,11,56.0,9.4,5,468,2,230
295,8,1,1800,0,0,3,9,56.0,5.5,3,500,0,180
296,8,1,1800,0,0,4,7,57.0,5.9,4,552,4,0
297,8,1,1800,0,0,5,6,56.0,91.3,12,490,8,0
298,8,1,1800,0,0,6,12,57.0,84.7,11,484,12,0
299,8,1,1800,0,0,7,15,57.0,11.4,7,532,-6,0
300,8,1,1800,0,0,8,8,57.0,26.3,8,498,0,0
301,8,1,1800,0,0,9,16,57.0,5.3,2,518,6,0
302,8,1,1800,0,0,10,4,56.0,10.5,6,534,14,0
303,8,1,1800,0,0,11,10,56.0,132.6,14,434,-2,0
304,8,1,1800,0,0,12,2,53.0,51.3,10,452,-6,0
305,8,1,1800,0,0,13,5,54.0,99.1,13,452,-6,0
306,8,1,1800,0,0,14,1,53.0,28.5,9,486,6,0
307,8,1,1800,0,0,15,13,56.0,159.5,15,476,7,0
308,8,1,1800,0,0,16,14,57.0,212.6,16,490,8,0
309,9,0,1200,0,0,1,14,55.0,100.2,14,474,-4,"1,130"
310,9,0,1200,0,0,2,13,57.0,7.4,3,476,0,220
311,9,0,1200,0,0,3,3,57.0,2.4,1,492,-2,140
312,9,0,1200,0,0,4,8,55.0,4.7,2,492,10,0
313,9,0,1200,0,0,5,6,55.0,30.8,10,470,-4,0
314,9,0,1200,0,0,6,9,57.0,12.3,6,482,-2,0
315,9,0,1200,0,0,7,5,57.0,40.7,11,482,6,0
316,9,0,1200,0,0,8,4,55.0,25.2,8,490,4,0
317,9,0,1200,0,0,9,7,57.0,119.4,15,464,0,0
318,9,0,1200,0,0,10,2,57.0,20.7,7,502,2,0
319,9,0,1200,0,0,11,15,54.0,10.4,4,490,14,0
320,9,0,1200,0,0,12,11,54.0,27.3,9,442,-6,0
321,9,0,1200,0,0,13,1,55.0,11.9,5,486,12,0
322,9,0,1200,0,0,14,10,55.0,75.4,13,490,2,0
323,9,0,1200,0,0,15,12,55.0,56.1,12,492,18,0
324,9,0,1200,0,0,16,16,55.0,269.9,16,468,14,0
325,10,1,1800,0,0,1,2,57.0,9.8,5,494,0,260
326,10,1,1800,0,0,2,13,56.0,15.8,7,522,4,400
327,10,1,1800,0,0,3,16,57.0,2.5,1,532,2,130
328,10,1,1800,0,0,4,9,56.0,47.9,11,524,-6,0
329,10,1,1800,0,0,5,5,58.0,25.3,9,508,4,0
330,10,1,1800,0,0,6,8,56.0,12.3,6,478,-6,0
331,10,1,1800,0,0,7,1,56.0,152.1,16,506,16,0
332,10,1,1800,0,0,8,11,58.0,19.6,8,518,6,0
333,10,1,1800,0,0,9,6,56.0,9.4,4,524,2,0
334,10,1,1800,0,0,10,10,56.0,61.5,12,510,-2,0
335,10,1,1800,0,0,11,15,56.0,6.1,2,472,4,0
336,10,1,1800,0,0,12,7,58.0,122.1,15,496,0,0
337,10,1,1800,0,0,13,3,56.0,74.0,13,504,10,0
338,10,1,1800,0,0,14,4,58.0,31.9,10,510,14,0
339,10,1,1800,0,0,15,12,56.0,88.7,14,498,8,0
340,10,1,1800,0,0,16,14,56.0,6.7,3,488,6,0
341,11,0,1600,0,0,1,14,54.0,4.6,2,482,8,190
342,11,0,1600,0,0,2,10,54.0,11.5,6,436,-8,310
343,11,0,1600,0,0,3,13,54.0,13.5,7,450,-6,410
344,11,0,1600,0,0,4,3,54.0,114.7,14,454,2,0
345,11,0,1600,0,0,5,7,54.0,6.5,3,464,-2,0
346,11,0,1600,0,0,6,16,54.0,3.6,1,468,0,0
347,11,0,1600,0,0,7,5,54.0,7.8,4,430,-6,0
348,11,0,1600,0,0,8,8,54.0,18.8,8,494,-4,0
349,11,0,1600,0,0,9,6,54.0,25.5,10,420,-2,0
350,11,0,1600,0,0,10,9,54.0,49.6,12,452,-2,0
351,11,0,1600,0,0,11,2,54.0,24.2,9,456,8,0
352,11,0,1600,0,0,12,1,54.0,8.4,5,468,2,0
353,11,0,1600,0,0,13,12,54.0,45.2,11,412,-16,0
354,11,0,1600,0,0,14,11,54.0,115.6,15,476,8,0
355,11,0,1600,0,0,15,4,54.0,106.2,13,422,-8,0
356,11,0,1600,0,0,16,15,54.0,255.6,16,496,-6,0
357,12,0,000,0,0,1,11,56.0,2.5,1,484,8,130
358,12,0,000,0,0,2,8,57.0,23.8,8,492,-2,400
359,12,0,000,0,0,3,13,56.0,6.1,3,506,14,180
360,12,0,000,0,0,4,2,57.0,102.2,13,484,2,0
361,12,0,000,0,0,5,16,57.0,40.9,11,502,0,0
362,12,0,000,0,0,6,7,54.0,4.3,2,508,4,0
363,12,0,000,0,0,7,15,57.0,21.6,6,512,2,0
364,12,0,000,0,0,8,9,54.0,12.4,5,420,2,0
365,12,0,000,0,0,9,10,54.0,8.5,4,452,-4,0
366,12,0,000,0,0,10,1,52.0,51.8,12,438,0,0
367,12,0,000,0,0,11,6,56.0,39.1,10,446,2,0
368,12,0,000,0,0,12,14,55.0,30.9,9,462,2,0
369,12,0,000,0,0,13,4,54.0,22.9,7,446,10,0
370,12,0,000,0,0,14,3,57.0,120.8,15,510,0,0
371,12,0,000,0,0,15,5,57.0,136.4,16,488,0,0
372,12,0,000,0,0,16,12,54.0,117.7,14,488,6,0
373,1,1,1200,0,0,1,1,54.0,6.1,4,470,2,250
374,1,1,1200,0,0,2,15,54.0,44.3,11,468,6,"1,270"
375,1,1,1200,0,0,3,6,54.0,57.0,12,436,2,"1,720"
376,1,1,1200,0,0,4,14,54.0,5.8,3,458,8,0
377,1,1,1200,0,0,5,4,53.0,4.7,2,486,6,0
378,1,1,1200,0,0,6,8,54.0,11.0,5,448,18,0
379,1,1,1200,0,0,7,16,54.0,3.2,1,510,2,0
380,1,1,1200,0,0,8,10,54.0,122.3,15,438,-2,0
381,1,1,1200,0,0,9,12,54.0,271.2,16,450,-6,0
382,1,1,1200,0,0,10,11,51.0,40.2,9,404,2,0
383,1,1,1200,0,0,11,9,51.0,14.9,7,444,-2,0
384,1,1,1200,0,0,12,7,54.0,20.3,8,500,0,0
385,1,1,1200,0,0,13,5,54.0,14.5,6,434,0,0
386,1,1,1200,0,0,14,13,51.0,44.1,10,494,6,0
387,1,1,1200,0,0,15,2,54.0,74.3,13,466,2,0
388,1,1,1200,0,0,16,3,54.0,86.9,14,442,2,0
389,2,1,1800,0,0,1,3,56.0,84.7,12,470,16,"1,500"
390,2,1,1800,0,0,2,4,56.0,4.7,2,486,2,190
391,2,1,1800,0,0,3,10,56.0,5.1,3,504,2,230
392,2,1,1800,0,0,4,14,56.0,6.1,4,448,-2,0
393,2,1,1800,0,0,5,16,54.0,41.1,9,468,-6,0
394,2,1,1800,0,0,6,6,56.0,2.7,1,480,8,0
395,2,1,1800,0,0,7,7,56.0,23.0,7,468,4,0
396,2,1,1800,0,0,8,2,56.0,29.3,8,460,8,0
397,2,1,1800,0,0,9,15,54.0,11.2,5,494,-8,0
398,2,1,1800,0,0,10,5,56.0,207.3,14,466,-4,0
399,2,1,1800,0,0,11,8,54.0,54.7,10,444,4,0
400,2,1,1800,0,0,12,11,51.0,272.2,16,436,-2,0
401,2,1,1800,0,0,13,9,56.0,17.9,6,494,4,0
402,2,1,1800,0,0,14,12,53.0,61.2,11,462,0,0
403,2,1,1800,0,0,15,1,56.0,249.7,15,494,-4,0
404,2,1,1800,0,0,16,13,56.0,119.2,13,494,0,0
405,3,1,1200,0,0,1,8,56.0,83.7,16,466,4,"1,620"
406,3,1,1200,0,0,2,11,55.0,5.5,2,460,2,190
407,3,1,1200,0,0,3,15,55.0,5.6,3,468,4,190
408,3,1,1200,0,0,4,3,55.0,73.7,14,448,16,0
409,3,1,1200,0,0,5,9,56.0,28.5,8,452,8,0
410,3,1,1200,0,0,6,1,56.0,7.3,4,502,14,0
411,3,1,1200,0,0,7,7,53.0,2.7,1,502,0,0
412,3,1,1200,0,0,8,5,54.0,19.1,6,444,2,0
413,3,1,1200,0,0,9,12,54.0,8.4,5,468,10,0
414,3,1,1200,0,0,10,14,51.0,74.1,15,438,-8,0
415,3,1,1200,0,0,11,6,54.0,49.0,12,486,28,0
416,3,1,1200,0,0,12,13,54.0,43.9,11,472,14,0
417,3,1,1200,0,0,13,16,56.0,65.6,13,444,6,0
418,3,1,1200,0,0,14,10,54.0,27.8,7,454,4,0
