,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減,複勝
132,11,0,1200,0,0,5,4,55.0,230.5,16,488,18,0
133,11,0,1200,0,0,6,8,57.0,9.3,3,482,0,0
134,11,0,1200,0,0,7,2,57.0,21.9,7,472,-14,0
135,11,0,1200,0,0,8,15,57.0,143.1,14,444,-8,0
136,11,0,1200,0,0,9,14,55.0,48.1,11,412,-4,0
137,11,0,1200,0,0,10,7,55.0,11.2,4,470,18,0
138,11,0,1200,0,0,11,6,55.0,150.4,15,448,6,0
139,11,0,1200,0,0,12,9,57.0,111.2,12,484,-4,0
140,11,0,1200,0,0,13,3,54.0,14.4,5,476,2,0
141,11,0,1200,0,0,14,11,57.0,40.3,9,504,-4,0
142,11,0,1200,0,0,15,5,57.0,34.8,8,492,-4,0
143,11,0,1200,0,0,16,1,54.0,42.5,10,484,2,0
144,12,0,1800,0,0,1,1,55.0,1.9,1,500,-2,110
145,12,0,1800,0,0,2,7,55.0,5.6,3,434,-2,130
146,12,0,1800,0,0,3,10,55.0,3.4,2,392,6,110
147,12,0,1800,0,0,4,9,52.0,17.3,5,410,14,0
148,12,0,1800,0,0,5,6,55.0,6.6,4,452,-12,0
149,12,0,1800,0,0,6,2,55.0,62.0,7,442,20,0
150,12,0,1800,0,0,7,5,55.0,39.5,6,428,0,0
151,12,0,1800,0,0,8,8,55.0,126.2,10,464,2,0
152,12,0,1800,0,0,9,4,55.0,68.5,8,466,1,0
153,1,1,1700,0,0,1,2,54.0,7.2,2,472,6,140
154,1,1,1700,0,0,2,11,54.0,8.5,3,462,4,170
155,1,1,1700,0,0,3,4,54.0,1.6,1,476,-6,110
156,1,1,1700,0,0,4,13,54.0,11.7,4,460,-4,0
157,1,1,1700,0,0,5,12,54.0,21.4,8,506,-2,0
158,1,1,1700,0,0,6,7,51.0,34.4,9,440,0,0
159,1,1,1700,0,0,7,5,53.0,83.6,10,418,-2,0
160,1,1,1700,0,0,8,6,54.0,16.2,6,454,6,0
161,1,1,1700,0,0,9,10,54.0,17.1,7,484,8,0
162,1,1,1700,0,0,10,9,54.0,210.8,12,466,-6,0
163,1,1,1700,0,0,11,3,54.0,211.0,13,478,18,0
164,1,1,1700,0,0,12,1,54.0,111.8,11,446,-22,0
165,1,1,1700,0,0,13,8,54.0,15.9,5,470,0,0
166,2,1,1000,0,0,1,10,53.0,11.1,6,462,2,290
167,2,1,1000,0,0,2,8,52.0,8.1,4,410,-4,230
168,2,1,1000,0,0,3,7,51.0,3.3,2,462,-16,140
169,2,1,1000,0,0,4,5,54.0,15.0,7,450,0,0
170,2,1,1000,0,0,5,2,54.0,40.4,9,452,-4,0
171,2,1,1000,0,0,5,9,54.0,6.5,3,410,0,0
172,2,1,1000,0,0,7,12,54.0,9.1,5,450,-6,0
173,2,1,1000,0,0,8,1,52.0,155.3,11,438,18,0
174,2,1,1000,0,0,9,11,54.0,125.8,10,426,14,0
175,2,1,1000,0,0,10,3,53.0,31.9,8,468,4,0
176,2,1,1000,0,0,11,6,51.0,2.9,1,422,-4,0
177,2,1,1000,0,0,12,4,56.0,176.6,12,450,-10,0
178,3,0,1200,0,0,1,10,54.0,5.0,3,424,6,190
179,3,0,1200,0,0,2,14,56.0,3.4,1,430,-2,150
180,3,0,1200,0,0,3,4,54.0,36.1,12,430,-2,680
181,3,0,1200,0,0,4,12,56.0,9.5,5,470,10,0
182,3,0,1200,0,0,5,2,53.0,10.7,6,452,-4,0
183,3,0,1200,0,0,6,6,53.0,77.7,14,414,0,0
184,3,0,1200,0,0,7,15,54.0,25.3,7,454,-6,0
185,3,0,1200,0,0,8,1,54.0,25.5,8,422,0,0
186,3,0,1200,0,0,9,7,54.0,50.8,13,394,-8,0
187,3,0,1200,0,0,10,8,51.0,9.0,4,428,-4,0
188,3,0,1200,0,0,11,16,56.0,27.5,9,442,-10,0
189,3,0,1200,0,0,12,13,56.0,33.9,11,484,-10,0
190,3,0,1200,0,0,13,11,54.0,4.8,2,434,-8,0
191,3,0,1200,0,0,14,9,52.0,354.3,16,420,-6,0
192,3,0,1200,0,0,15,3,53.0,29.7,10,404,0,0
193,3,0,1200,0,0,16,5,54.0,228.5,15,402,0,0
194,4,1,1700,0,0,1,13,52.0,6.2,4,458,0,190
195,4,1,1700,0,0,2,8,56.0,28.0,9,462,2,830
196,4,1,1700,0,0,3,12,56.0,4.9,3,494,-2,210
197,4,1,1700,0,0,4,5,56.0,29.9,10,462,0,0
198,4,1,1700,0,0,5,9,54.0,4.7,2,420,0,0
199,4,1,1700,0,0,6,7,54.0,4.7,1,450,-2,0
200,4,1,1700,0,0,7,10,54.0,14.2,7,492,0,0
201,4,1,1700,0,0,8,11,56.0,10.2,6,474,-2,0
202,4,1,1700,0,0,9,6,54.0,7.2,5,402,-4,0
203,4,1,1700,0,0,10,4,56.0,14.5,8,484,6,0
204,4,1,1700,0,0,11,3,55.0,240.1,13,446,-8,0
205,4,1,1700,0,0,12,1,54.0,84.0,11,486,0,0
206,4,1,1700,0,0,13,2,55.0,113.2,12,446,0,0
207,5,0,1200,0,0,1,8,54.0,6.8,3,462,0,200
208,5,0,1200,0,0,2,10,51.0,10.4,5,404,0,220
209,5,0,1200,0,0,3,2,54.0,3.2,1,454,0,130
210,5,0,1200,0,0,4,1,54.0,8.6,4,484,0,0
211,5,0,1200,0,0,5,7,54.0,3.4,2,436,0,0
212,5,0,1200,0,0,6,11,54.0,14.4,6,442,0,0
213,5,0,1200,0,0,7,6,54.0,52.3,9,434,0,0
214,5,0,1200,0,0,8,14,52.0,16.0,7,432,0,0
215,5,0,1200,0,0,9,4,54.0,61.8,10,480,0,0
216,5,0,1200,0,0,10,3,53.0,210.3,14,460,0,0
217,5,0,1200,0,0,11,12,54.0,190.0,13,436,0,0
218,5,0,1200,0,0,12,13,54.0,26.8,8,460,0,0
219,5,0,1200,0,0,13,9,54.0,71.7,11,488,0,0
220,5,0,1200,0,0,14,5,51.0,145.6,12,448,0,0
221,6,0,1800,0,0,1,1,56.0,3.9,2,488,-6,180
222,6,0,1800,0,0,2,9,53.0,27.3,8,456,4,410
223,6,0,1800,0,0,3,6,54.0,7.3,3,426,2,240
224,6,0,1800,0,0,4,7,56.0,7.4,4,458,10,0
225,6,0,1800,0,0,5,14,54.0,175.3,12,426,-4,0
226,6,0,1800,0,0,6,3,53.0,17.2,6,456,0,0
227,6,0,1800,0,0,7,10,56.0,11.8,5,464,2,0
228,6,0,1800,0,0,8,8,56.0,2.2,1,476,-4,0
229,6,0,1800,0,0,9,5,54.0,29.6,9,444,12,0
230,6,0,1800,0,0,10,2,52.0,242.9,14,408,2,0
231,6,0,1800,0,0,11,11,54.0,93.8,10,458,8,0
232,6,0,1800,0,0,12,12,56.0,143.2,11,484,-6,0
233,6,0,1800,0,0,13,4,53.0,201.5,13,444,-10,0
234,6,0,1800,0,0,14,13,51.0,27.2,7,422,4,0
235,7,1,1000,0,0,1,2,55.0,2.8,2,460,18,130
236,7,1,1000,0,0,2,6,52.0,10.9,4,476,8,230
237,7,1,1000,0,0,3,4,55.0,2.7,1,466,14,130
238,7,1,1000,0,0,4,11,50.0,63.8,11,450,10,0
239,7,1,1000,0,0,5,5,49.0,43.5,9,440,4,0
240,7,1,1000,0,0,6,1,54.0,15.2,6,452,-2,0
241,7,1,1000,0,0,7,7,52.0,18.2,7,490,14,0
242,7,1,1000,0,0,8,9,54.0,11.3,5,516,2,0
243,7,1,1000,0,0,9,3,57.0,8.0,3,544,-2,0
244,7,1,1000,0,0,10,12,57.0,50.7,10,508,0,0
245,7,1,1000,0,0,11,8,55.0,23.1,8,456,-2,0
246,7,1,1000,0,0,12,10,55.0,86.5,12,464,10,0
247,8,0,1200,0,0,1,5,57.0,6.7,3,476,4,230
248,8,0,1200,0,0,2,1,57.0,9.4,5,476,-10,230
249,8,0,1200,0,0,3,3,55.0,3.0,1,426,-6,150
250,8,0,1200,0,0,4,9,55.0,27.5,11,426,6,0
251,8,0,1200,0,0,5,16,57.0,38.5,12,484,-6,0
252,8,0,1200,0,0,6,2,55.0,168.7,15,440,4,0
253,8,0,1200,0,0,7,13,57.0,8.9,4,500,-6,0
254,8,0,1200,0,0,8,4,54.0,15.7,7,446,10,0
255,8,0,1200,0,0,9,10,52.0,14.7,6,452,4,0
256,8,0,1200,0,0,10,14,53.0,23.3,10,436,-8,0
257,8,0,1200,0,0,11,15,54.0,15.7,8,460,10,0
258,8,0,1200,0,0,12,7,52.0,18.6,9,454,-4,0
259,8,0,1200,0,0,13,8,57.0,58.9,13,472,10,0
260,8,0,1200,0,0,14,12,51.0,6.1,2,462,-2,0
261,8,0,1200,0,0,15,6,55.0,171.3,16,458,2,0
262,8,0,1200,0,0,16,11,57.0,71.6,14,478,10,0
263,9,0,2000,0,0,1,8,54.0,3.7,2,524,0,150
264,9,0,2000,0,0,2,4,55.0,12.1,6,474,6,230
265,9,0,2000,0,0,3,1,55.0,3.1,1,502,2,140
266,9,0,2000,0,0,4,10,56.0,16.2,8,414,-2,0
267,9,0,2000,0,0,5,2,57.0,55.7,10,464,-2,0
268,9,0,2000,0,0,6,9,57.0,97.6,11,458,6,0
269,9,0,2000,0,0,7,3,57.0,24.0,9,454,0,0
270,9,0,2000,0,0,8,5,54.0,8.2,5,462,-2,0
271,9,0,2000,0,0,9,12,57.0,16.2,7,438,-6,0
272,9,0,2000,0,0,10,7,52.0,7.5,3,500,10,0
273,9,0,2000,0,0,11,11,55.0,7.9,4,436,12,0
274,9,0,2000,0,0,12,6,57.0,98.1,12,476,-2,0
275,10,1,1700,0,0,1,6,57.0,8.3,5,478,-2,160
276,10,1,1700,0,0,2,12,57.0,1.9,1,450,0,110
277,10,1,1700,0,0,3,2,57.0,6.4,2,494,-2,150
278,10,1,1700,0,0,4,10,54.0,6.8,3,446,-8,0
279,10,1,1700,0,0,5,1,54.0,13.3,6,446,8,0
280,10,1,1700,0,0,6,3,57.0,150.3,12,494,4,0
281,10,1,1700,0,0,7,5,54.0,7.7,4,466,6,0
282,10,1,1700,0,0,8,7,57.0,123.0,10,478,12,0
283,10,1,1700,0,0,9,9,55.0,134.3,11,518,-2,0
284,10,1,1700,0,0,10,8,54.0,32.3,8,526,4,0
285,10,1,1700,0,0,11,11,52.0,74.6,9,482,-8,0
286,10,1,1700,0,0,12,4,54.0,18.8,7,484,2,0
287,11,0,1200,0,0,1,1,57.0,5.9,3,500,0,230
288,11,0,1200,0,0,2,9,56.0,26.6,10,506,-10,610
289,11,0,1200,0,0,3,7,54.0,4.3,1,522,0,160
290,11,0,1200,0,0,4,14,56.0,40.2,13,492,0,0
291,11,0,1200,0,0,5,5,54.0,38.3,11,474,-4,0
292,11,0,1200,0,0,6,3,57.0,17.7,9,438,-8,0
293,11,0,1200,0,0,7,11,56.0,301.4,16,482,4,0
294,11,0,1200,0,0,8,8,54.0,5.1,2,452,4,0
295,11,0,1200,0,0,9,2,55.0,6.5,4,472,10,0
296,11,0,1200,0,0,10,10,54.0,94.8,14,466,-6,0
297,11,0,1200,0,0,11,13,56.0,10.3,5,484,-20,0
298,11,0,1200,0,0,12,16,57.0,109.1,15,502,-8,0
299,11,0,1200,0,0,13,6,57.0,13.6,7,458,-6,0
300,11,0,1200,0,0,14,4,54.0,13.5,6,484,0,0
301,11,0,1200,0,0,15,12,57.0,39.6,12,474,-14,0
302,11,0,1200,0,0,16,15,54.0,14.9,8,486,4,0
303,12,0,1800,0,0,1,8,57.0,5.3,2,450,2,170
304,12,0,1800,0,0,2,5,54.0,18.7,8,470,-6,420
305,12,0,1800,0,0,3,2,51.0,2.9,1,478,6,150
306,12,0,1800,0,0,4,9,54.0,166.3,14,460,-6,0
307,12,0,1800,0,0,5,6,55.0,8.9,4,458,2,0
308,12,0,1800,0,0,6,10,56.0,11.8,6,494,4,0
309,12,0,1800,0,0,7,13,55.0,56.2,11,480,2,0
310,12,0,1800,0,0,8,1,57.5,5.6,3,460,2,0
311,12,0,1800,0,0,9,14,55.0,52.6,10,458,4,0
312,12,0,1800,0,0,10,15,54.0,74.1,12,524,-10,0
313,12,0,1800,0,0,11,4,56.0,9.0,5,474,2,0
314,12,0,1800,0,0,12,12,51.0,96.4,13,474,6,0
315,12,0,1800,0,0,13,7,56.0,19.7,9,482,-6,0
316,12,0,1800,0,0,14,11,55.0,15.5,7,508,6,0
317,12,0,1800,0,0,15,16,54.0,186.7,15,486,0,0
318,1,0,1200,0,0,1,9,56.0,3.3,1,470,6,150
319,1,0,1200,0,0,2,14,53.0,33.1,9,452,-4,860
320,1,0,1200,0,0,3,3,53.0,19.2,7,428,16,450
321,1,0,1200,0,0,4,13,56.0,5.3,4,476,6,0
322,1,0,1200,0,0,5,6,56.0,86.9,11,502,6,0
323,1,0,1200,0,0,6,10,53.0,163.1,15,466,-6,0
324,1,0,1200,0,0,7,15,56.0,10.4,5,476,-2,0
325,1,0,1200,0,0,8,5,54.0,90.1,12,404,-2,0
326,1,0,1200,0,0,9,11,53.0,117.2,14,438,10,0
327,1,0,1200,0,0,10,8,56.0,43.4,10,408,8,0
328,1,0,1200,0,0,11,12,54.0,15.1,6,442,0,0
329,1,0,1200,0,0,12,4,51.0,4.4,2,418,-6,0
330,1,0,1200,0,0,13,7,54.0,114.6,13,400,6,0
331,1,0,1200,0,0,14,1,56.0,5.1,3,434,0,0
332,1,0,1200,0,0,15,16,56.0,189.1,16,470,-2,0
333,1,0,1200,0,0,16,2,54.0,32.0,8,450,-4,0
334,2,1,1700,0,0,1,13,56.0,3.4,2,460,-2,130
335,2,1,1700,0,0,2,2,54.0,15.4,6,420,0,210
336,2,1,1700,0,0,3,11,54.0,2.6,1,508,6,120
337,2,1,1700,0,0,4,3,51.0,13.2,4,448,0,0
338,2,1,1700,0,0,5,14,56.0,5.5,3,542,-6,0
339,2,1,1700,0,0,6,8,56.0,15.3,5,482,-8,0
340,2,1,1700,0,0,7,7,56.0,69.9,10,480,-4,0
341,2,1,1700,0,0,8,9,55.0,93.3,11,464,6,0
342,2,1,1700,0,0,9,5,54.0,17.8,7,514,-2,0
343,2,1,1700,0,0,10,4,56.0,19.6,8,472,2,0
344,2,1,1700,0,0,11,12,54.0,154.1,12,444,0,0
345,2,1,1700,0,0,12,1,55.0,297.3,13,450,4,0
346,2,1,1700,0,0,13,6,54.0,331.1,14,454,2,0
347,2,1,1700,0,0,14,10,56.0,21.0,9,482,-6,0
348,3,0,1800,0,0,1,12,54.0,12.9,5,458,2,410
349,3,0,1800,0,0,2,5,54.0,16.1,6,468,2,400
350,3,0,1800,0,0,3,7,54.0,2.9,1,462,0,150
351,3,0,1800,0,0,4,8,52.0,119.2,13,418,-6,0
352,3,0,1800,0,0,5,15,51.0,297.2,14,470,6,0
353,3,0,1800,0,0,6,10,53.0,6.2,4,458,2,0
354,3,0,1800,0,0,7,1,54.0,38.7,10,448,0,0
355,3,0,1800,0,0,8,4,51.0,4.6,3,474,0,0
356,3,0,1800,0,0,9,14,53.0,29.6,8,462,8,0
357,3,0,1800,0,0,10,3,54.0,30.8,9,462,4,0
358,3,0,1800,0,0,11,9,53.0,84.0,11,450,4,0
359,3,0,1800,0,0,12,11,53.0,4.4,2,502,4,0
360,3,0,1800,0,0,13,2,54.0,22.3,7,498,0,0
361,3,0,1800,0,0,14,16,54.0,107.2,12,402,6,0
362,3,0,1800,0,0,15,13,54.0,333.1,15,418,8,0
363,3,0,1800,0,0,16,6,54.0,348.0,16,406,16,0
364,4,0,2600,0,0,1,4,55.0,3.1,1,430,-4,150
365,4,0,2600,0,0,2,7,54.0,10.5,4,436,2,250
366,4,0,2600,0,0,3,3,56.0,12.2,7,460,2,300
367,4,0,2600,0,0,4,6,56.0,119.7,11,466,-14,0
368,4,0,2600,0,0,5,14,56.0,10.6,5,492,4,0
369,4,0,2600,0,0,6,8,56.0,12.0,6,438,-4,0
370,4,0,2600,0,0,7,11,56.0,16.0,8,452,2,0
371,4,0,2600,0,0,8,1,56.0,3.2,2,498,0,0
372,4,0,2600,0,0,9,9,56.0,20.5,9,472,-6,0
373,4,0,2600,0,0,10,2,55.0,185.1,12,446,0,0
374,4,0,2600,0,0,11,10,56.0,249.9,14,484,-2,0
375,4,0,2600,0,0,12,5,52.0,212.5,13,400,-8,0
376,4,0,2600,0,0,13,13,54.0,8.9,3,442,4,0
377,4,0,2600,0,0,14,12,56.0,33.3,10,480,-12,0
378,5,0,1200,0,0,1,9,54.0,20.8,6,410,0,280
379,5,0,1200,0,0,2,4,54.0,9.9,5,488,0,170
380,5,0,1200,0,0,3,6,54.0,1.7,1,414,0,110
381,5,0,1200,0,0,4,7,54.0,6.5,2,438,0,0
382,5,0,1200,0,0,5,3,54.0,8.9,4,426,0,0
383,5,0,1200,0,0,6,8,54.0,29.4,7,434,0,0
384,5,0,1200,0,0,7,1,54.0,7.5,3,454,0,0
385,5,0,1200,0,0,8,10,54.0,51.8,8,432,0,0
386,5,0,1200,0,0,9,5,52.0,178.9,10,430,0,0
387,5,0,1200,0,0,10,2,54.0,78.6,9,450,0,0
388,6,1,1000,0,0,1,5,54.0,2.2,1,462,0,110
389,6,1,1000,0,0,2,3,54.0,4.0,2,472,0,120
390,6,1,1000,0,0,3,6,54.0,7.5,3,444,0,150
391,6,1,1000,0,0,4,1,53.0,12.9,6,452,0,0
392,6,1,1000,0,0,5,8,52.0,22.9,7,446,0,0
393,6,1,1000,0,0,6,4,53.0,9.3,5,448,0,0
394,6,1,1000,0,0,7,2,53.0,8.9,4,426,0,0
395,6,1,1000,0,0,8,9,54.0,54.9,8,474,0,0
396,6,1,1000,0,0,9,7,54.0,100.0,9,450,0,0
397,7,0,1200,0,0,1,5,55.0,6.1,3,436,2,180
398,7,0,1200,0,0,2,1,54.0,3.9,2,456,-2,190
399,7,0,1200,0,0,3,2,55.0,44.6,11,458,6,810
400,7,0,1200,0,0,4,3,52.0,8.2,5,428,-2,0
401,7,0,1200,0,0,5,8,54.0,33.1,9,418,0,0
402,7,0,1200,0,0,6,11,55.0,10.6,6,478,2,0
403,7,0,1200,0,0,7,4,50.0,140.4,14,446,6,0
404,7,0,1200,0,0,8,9,51.0,3.8,1,452,-8,0
405,7,0,1200,0,0,9,12,52.0,35.8,10,426,2,0
406,7,0,1200,0,0,10,13,55.0,6.1,4,486,-2,0
407,7,0,1200,0,0,11,14,55.0,58.2,12,416,12,0
408,7,0,1200,0,0,12,6,55.0,30.9,8,462,0,0
409,7,0,1200,0,0,13,7,55.0,148.5,15,428,6,0
410,7,0,1200,0,0,14,10,49.0,28.0,7,408,4,0
411,7,0,1200,0,0,15,15,55.0,62.8,13,466,14,0
412,8,1,1700,0,0,1,1,57.0,5.0,3,498,-4,160
413,8,1,1700,0,0,2,2,57.0,4.0,2,484,-2,150
414,8,1,1700,0,0,3,4,52.0,6.8,4,454,8,190
415,8,1,1700,0,0,4,9,55.0,3.3,1,490,0,0
