,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減
1477,9,0,2000,0,0,4,6,55.0,11.3,5,424,10
1478,9,0,2000,0,0,5,7,55.0,7.2,4,454,-2
1479,9,0,2000,0,0,6,5,55.0,14.3,6,464,8
1480,9,0,2000,0,0,7,3,55.0,27.5,7,456,0
1481,9,0,2000,0,0,8,8,55.0,45.3,8,462,4
1482,10,0,1200,0,0,1,10,57.0,7.4,5,490,-2
1483,10,0,1200,0,0,2,4,55.0,13.4,6,480,-2
1484,10,0,1200,0,0,3,2,55.0,4.3,2,466,4
1485,10,0,1200,0,0,4,11,55.0,3.2,1,478,-4
1486,10,0,1200,0,0,5,3,57.0,28.8,7,520,-2
1487,10,0,1200,0,0,6,1,57.0,37.8,9,472,-10
1488,10,0,1200,0,0,7,13,57.0,43.1,10,472,-2
1489,10,0,1200,0,0,8,6,57.0,5.8,3,474,-2
1490,10,0,1200,0,0,9,8,57.0,6.5,4,490,0
1491,10,0,1200,0,0,10,9,55.0,29.8,8,438,-10
1492,10,0,1200,0,0,11,14,57.0,90.7,13,502,0
1493,10,0,1200,0,0,12,7,55.0,51.7,12,464,6
1494,10,0,1200,0,0,13,5,57.0,50.3,11,500,-4
1495,10,0,1200,0,0,14,12,57.0,107.2,14,524,2
1496,11,0,1600,0,0,1,4,56.0,3.1,1,510,-4
1497,11,0,1600,0,0,2,10,56.0,3.8,2,470,-4
1498,11,0,1600,0,0,3,9,56.0,9.1,5,524,-4
1499,11,0,1600,0,0,4,3,56.0,4.1,3,472,-2
1500,11,0,1600,0,0,5,1,56.0,7.8,4,476,-10
1501,11,0,1600,0,0,6,2,56.0,22.1,7,486,-6
1502,11,0,1600,0,0,7,8,56.0,71.4,9,506,-10
1503,11,0,1600,0,0,8,5,56.0,10.3,6,502,-4
1504,11,0,1600,0,0,9,7,54.0,106.9,10,432,-4
1505,11,0,1600,0,0,10,6,56.0,32.5,8,538,-10
1506,12,1,1800,0,0,1,8,57.0,2.0,1,546,-10
1507,12,1,1800,0,0,2,12,54.0,5.4,2,458,2
1508,12,1,1800,0,0,3,5,57.0,21.7,7,478,0
1509,12,1,1800,0,0,4,15,57.0,9.2,4,514,0
1510,12,1,1800,0,0,5,4,56.0,6.3,3,478,-6
1511,12,1,1800,0,0,6,11,57.0,33.8,9,482,0
1512,12,1,1800,0,0,7,13,57.0,225.5,14,492,-4
1513,12,1,1800,0,0,8,7,57.0,11.6,5,516,-8
1514,12,1,1800,0,0,9,9,54.0,156.6,13,498,-8
1515,12,1,1800,0,0,10,6,57.0,41.4,10,526,4
1516,12,1,1800,0,0,11,3,56.0,369.1,15,454,-4
1517,12,1,1800,0,0,12,1,56.0,106.2,12,458,-8
1518,12,1,1800,0,0,13,2,57.0,88.4,11,484,4
1519,12,1,1800,0,0,14,10,57.0,30.0,8,520,6
1520,12,1,1800,0,0,15,16,54.0,456.9,16,472,-10
1521,12,1,1800,0,0,16,14,57.0,16.8,6,512,-16
1522,1,1,1800,0,0,1,5,56.0,16.5,5,528,16
1523,1,1,1800,0,0,2,13,56.0,1.7,1,528,10
1524,1,1,1800,0,0,3,6,53.0,37.6,7,460,-4
1525,1,1,1800,0,0,4,9,56.0,111.8,12,504,2
1526,1,1,1800,0,0,5,2,56.0,17.4,6,512,12
1527,1,1,1800,0,0,6,1,56.0,7.7,3,500,0
1528,1,1,1800,0,0,7,10,56.0,4.5,2,472,4
1529,1,1,1800,0,0,8,15,56.0,9.9,4,472,-2
1530,1,1,1800,0,0,9,8,55.0,53.6,9,454,0
1531,1,1,1800,0,0,10,3,56.0,153.3,13,476,-22
1532,1,1,1800,0,0,11,11,56.0,65.1,11,464,0
1533,1,1,1800,0,0,12,12,56.0,196.7,14,444,2
1534,1,1,1800,0,0,13,14,56.0,245.5,15,512,-2
1535,1,1,1800,0,0,14,7,56.0,56.2,10,450,8
1536,1,1,1800,0,0,15,4,56.0,42.9,8,482,8
1537,2,1,1200,0,0,1,2,54.0,12.8,3,468,2
1538,2,1,1200,0,0,2,5,56.0,31.8,7,484,0
1539,2,1,1200,0,0,3,10,56.0,1.3,1,488,-2
1540,2,1,1200,0,0,4,3,53.0,361.1,16,458,2
1541,2,1,1200,0,0,5,14,56.0,6.7,2,466,-6
1542,2,1,1200,0,0,6,4,56.0,58.0,9,534,0
1543,2,1,1200,0,0,7,11,56.0,144.2,12,404,6
1544,2,1,1200,0,0,8,6,54.0,14.5,4,488,0
1545,2,1,1200,0,0,9,13,54.0,263.4,15,470,0
1546,2,1,1200,0,0,10,8,51.0,20.7,5,420,12
1547,2,1,1200,0,0,11,12,51.0,27.7,6,466,0
1548,2,1,1200,0,0,12,7,56.0,35.2,8,464,-2
1549,2,1,1200,0,0,13,1,53.0,113.9,10,524,0
1550,2,1,1200,0,0,14,16,56.0,222.3,13,478,0
1551,2,1,1200,0,0,15,9,54.0,129.1,11,470,0
1552,2,1,1200,0,0,16,15,51.0,258.9,14,374,0
1553,3,0,1800,0,0,1,8,54.0,4.2,2,460,8
1554,3,0,1800,0,0,2,17,54.0,6.3,4,426,-8
1555,3,0,1800,0,0,3,11,54.0,25.4,7,460,4
1556,3,0,1800,0,0,4,14,54.0,8.2,5,474,-4
1557,3,0,1800,0,0,5,4,54.0,5.1,3,446,4
1558,3,0,1800,0,0,6,15,54.0,54.1,9,438,0
1559,3,0,1800,0,0,7,2,54.0,239.8,14,454,-2
1560,3,0,1800,0,0,8,12,54.0,2.9,1,422,-6
1561,3,0,1800,0,0,9,7,52.0,355.5,17,430,4
1562,3,0,1800,0,0,10,13,51.0,115.7,10,424,-2
1563,3,0,1800,0,0,11,9,54.0,141.9,12,410,-16
1564,3,0,1800,0,0,12,10,54.0,308.5,15,400,-4
1565,3,0,1800,0,0,13,16,51.0,313.4,16,414,0
1566,3,0,1800,0,0,14,5,54.0,36.0,8,458,0
1567,3,0,1800,0,0,15,18,54.0,137.5,11,410,8
1568,3,0,1800,0,0,16,1,54.0,13.5,6,448,6
1569,3,0,1800,0,0,17,3,54.0,224.4,13,418,2
1570,3,0,1800,0,0,18,6,54.0,443.6,18,472,2
1571,4,0,2000,0,0,1,6,56.0,4.5,2,500,0
1572,4,0,2000,0,0,2,2,56.0,6.6,3,524,-2
1573,4,0,2000,0,0,3,1,56.0,12.6,5,478,-4
1574,4,0,2000,0,0,4,4,56.0,21.6,6,480,0
1575,4,0,2000,0,0,5,10,56.0,1.7,1,476,-2
1576,4,0,2000,0,0,6,5,54.0,45.1,7,480,4
1577,4,0,2000,0,0,7,16,55.0,124.5,10,458,4
1578,4,0,2000,0,0,8,7,56.0,86.1,9,510,0
1579,4,0,2000,0,0,9,8,54.0,162.6,12,478,-2
1580,4,0,2000,0,0,10,13,54.0,11.3,4,470,6
1581,4,0,2000,0,0,11,3,55.0,69.8,8,484,0
1582,4,0,2000,0,0,12,15,56.0,211.0,14,484,-2
1583,4,0,2000,0,0,13,14,53.0,204.9,13,482,-4
1584,4,0,2000,0,0,14,12,55.0,330.9,16,458,0
1585,4,0,2000,0,0,15,9,53.0,316.0,15,458,-6
1586,4,0,2000,0,0,16,11,56.0,125.6,11,462,-2
1587,5,1,1800,0,0,1,4,56.0,2.3,1,512,-2
1588,5,1,1800,0,0,2,6,56.0,4.8,3,514,6
1589,5,1,1800,0,0,3,11,56.0,15.3,5,490,2
1590,5,1,1800,0,0,4,10,56.0,67.9,9,450,4
1591,5,1,1800,0,0,5,13,56.0,62.1,8,532,4
1592,5,1,1800,0,0,6,2,56.0,5.4,4,462,2
1593,5,1,1800,0,0,7,5,56.0,22.1,6,506,0
1594,5,1,1800,0,0,8,8,54.0,84.5,10,480,2
1595,5,1,1800,0,0,9,7,56.0,4.1,2,504,2
1596,5,1,1800,0,0,10,3,53.0,112.9,11,484,-6
1597,5,1,1800,0,0,11,9,56.0,40.7,7,516,0
1598,5,1,1800,0,0,12,12,51.0,361.4,13,518,8
1599,5,1,1800,0,0,13,1,56.0,156.6,12,486,-4
1600,6,0,2000,0,0,1,5,54.0,5.2,3,526,2
1601,6,0,2000,0,0,2,9,57.0,3.6,2,516,6
1602,6,0,2000,0,0,3,6,57.0,2.7,1,474,2
1603,6,0,2000,0,0,4,4,57.0,6.7,4,490,-2
1604,6,0,2000,0,0,5,1,54.0,37.4,10,482,-4
1605,6,0,2000,0,0,6,11,57.0,15.0,5,430,0
1606,6,0,2000,0,0,7,8,57.0,17.3,6,460,-2
1607,6,0,2000,0,0,8,7,57.0,280.3,12,468,-2
1608,6,0,2000,0,0,9,12,57.0,19.0,7,492,8
1609,6,0,2000,0,0,10,2,55.0,166.6,11,424,4
1610,6,0,2000,0,0,11,3,57.0,30.9,9,480,-2
1611,6,0,2000,0,0,12,10,57.0,29.6,8,466,18
1612,7,1,1200,0,0,1,5,57.0,7.5,4,474,4
1613,7,1,1200,0,0,2,6,57.0,3.7,1,490,0
1614,7,1,1200,0,0,3,1,57.0,32.5,10,460,-2
1615,7,1,1200,0,0,4,13,54.0,11.3,5,480,8
1616,7,1,1200,0,0,5,15,57.0,3.7,2,486,-2
1617,7,1,1200,0,0,6,7,57.0,13.0,6,492,0
1618,7,1,1200,0,0,7,2,55.0,49.1,11,450,-4
1619,7,1,1200,0,0,8,11,57.0,234.6,15,516,0
1620,7,1,1200,0,0,9,14,57.0,15.0,7,484,0
1621,7,1,1200,0,0,10,12,57.0,90.0,12,466,-12
1622,7,1,1200,0,0,11,8,57.0,103.1,13,464,0
1623,7,1,1200,0,0,12,9,55.0,5.9,3,492,6
1624,7,1,1200,0,0,13,4,57.0,25.2,9,498,-4
1625,7,1,1200,0,0,14,10,55.0,177.4,14,440,4
1626,7,1,1200,0,0,15,3,57.0,16.4,8,470,-2
1627,9,0,2400,0,0,1,4,56.0,2.6,1,474,0
1628,9,0,2400,0,0,2,2,56.0,3.9,3,470,-2
1629,9,0,2400,0,0,3,3,56.0,7.1,4,504,4
1630,9,0,2400,0,0,4,5,56.0,9.2,5,490,-4
1631,9,0,2400,0,0,5,1,56.0,30.2,6,458,0
1632,9,0,2400,0,0,6,8,56.0,3.1,2,510,-2
1633,9,0,2400,0,0,7,7,56.0,95.5,7,436,0
1634,9,0,2400,0,0,8,6,56.0,147.3,8,548,-4
1635,10,0,1400,0,0,1,11,57.0,5.9,4,494,0
1636,10,0,1400,0,0,2,1,57.0,7.9,5,478,-10
1637,10,0,1400,0,0,3,3,57.0,5.9,3,448,4
1638,10,0,1400,0,0,4,2,55.0,9.4,6,450,-2
1639,10,0,1400,0,0,5,10,55.0,3.5,1,472,4
1640,10,0,1400,0,0,6,7,57.0,21.8,8,466,2
1641,10,0,1400,0,0,7,9,57.0,36.6,10,512,0
1642,10,0,1400,0,0,8,4,57.0,5.1,2,482,2
1643,10,0,1400,0,0,9,5,57.0,12.2,7,498,-4
1644,10,0,1400,0,0,10,8,57.0,47.7,11,480,-2
1645,10,0,1400,0,0,11,6,57.0,35.9,9,476,2
1646,11,1,1400,0,0,1,12,58.5,6.4,3,530,-8
1647,11,1,1400,0,0,2,6,54.0,7.0,4,514,-6
1648,11,1,1400,0,0,3,3,56.0,13.3,6,500,-8
1649,11,1,1400,0,0,4,8,52.0,21.5,9,482,-4
1650,11,1,1400,0,0,5,7,55.0,93.0,11,474,-6
1651,11,1,1400,0,0,6,9,54.0,3.2,1,520,-6
1652,11,1,1400,0,0,7,15,57.5,3.6,2,532,2
1653,11,1,1400,0,0,8,5,54.0,19.7,7,506,-10
1654,11,1,1400,0,0,9,11,54.0,138.5,13,506,6
1655,11,1,1400,0,0,10,10,54.0,21.4,8,484,-10
1656,11,1,1400,0,0,11,4,55.0,40.4,10,470,-6
1657,11,1,1400,0,0,12,1,54.0,111.7,12,486,2
1658,11,1,1400,0,0,13,2,56.0,10.4,5,458,0
1659,11,1,1400,0,0,14,13,53.0,336.8,16,500,26
1660,11,1,1400,0,0,15,16,53.0,320.8,15,476,-12
1661,11,1,1400,0,0,16,14,53.0,215.5,14,500,-14
1662,12,1,1800,0,0,1,5,57.0,1.7,1,514,0
1663,12,1,1800,0,0,2,16,57.0,17.5,6,512,0
1664,12,1,1800,0,0,3,2,54.0,16.7,5,484,14
1665,12,1,1800,0,0,4,7,57.0,6.5,3,508,0
1666,12,1,1800,0,0,5,8,55.0,5.4,2,516,2
1667,12,1,1800,0,0,6,15,57.0,63.3,10,450,-2
1668,12,1,1800,0,0,7,9,57.0,29.1,7,464,-4
1669,12,1,1800,0,0,8,6,54.0,184.7,14,480,4
1670,12,1,1800,0,0,9,14,57.0,35.3,8,478,-4
1671,12,1,1800,0,0,10,1,57.0,11.9,4,532,-6
1672,12,1,1800,0,0,11,11,57.0,523.1,16,458,0
1673,12,1,1800,0,0,12,13,54.0,102.0,12,544,8
1674,12,1,1800,0,0,13,4,57.0,423.6,15,470,4
1675,12,1,1800,0,0,14,3,57.0,181.5,13,476,10
1676,12,1,1800,0,0,15,10,57.0,48.5,9,526,0
1677,12,1,1800,0,0,16,12,55.0,67.1,11,474,8
1678,1,1,1800,0,0,1,10,54.0,12.0,4,464,2
1679,1,1,1800,0,0,2,11,54.0,7.8,3,466,2
1680,1,1,1800,0,0,3,3,54.0,3.2,2,498,8
1681,1,1,1800,0,0,4,1,54.0,117.7,9,480,2
1682,1,1,1800,0,0,5,8,51.0,33.9,6,440,2
1683,1,1,1800,0,0,6,6,54.0,71.3,8,512,-4
1684,1,1,1800,0,0,7,9,51.0,232.7,11,420,-2
1685,1,1,1800,0,0,8,2,54.0,1.7,1,480,0
1686,1,1,1800,0,0,9,13,51.0,253.8,13,434,4
1687,1,1,1800,0,0,10,5,54.0,13.4,5,452,-2
1688,1,1,1800,0,0,11,4,53.0,249.5,12,452,-4
1689,1,1,1800,0,0,12,14,53.0,41.6,7,494,-6
1690,1,1,1800,0,0,13,12,53.0,150.0,10,466,-4
1691,1,1,1800,0,0,14,7,54.0,534.7,14,428,-4
1692,2,1,1400,0,0,1,2,56.0,2.9,1,490,-8
1693,2,1,1400,0,0,2,16,56.0,3.9,2,488,-2
1694,2,1,1400,0,0,3,5,56.0,28.8,9,482,4
1695,2,1,1400,0,0,4,9,56.0,35.7,10,502,0
1696,2,1,1400,0,0,5,15,54.0,6.5,3,520,0
1697,2,1,1400,0,0,6,13,56.0,177.6,15,470,0
1698,2,1,1400,0,0,7,10,56.0,19.0,7,482,0
1699,2,1,1400,0,0,8,7,56.0,6.6,4,528,-8
1700,2,1,1400,0,0,9,6,56.0,20.2,8,492,4
1701,2,1,1400,0,0,10,14,56.0,15.4,5,496,-2
1702,2,1,1400,0,0,11,1,53.0,91.2,12,456,-4
1703,2,1,1400,0,0,12,11,56.0,138.5,14,432,-2
1704,2,1,1400,0,0,13,3,56.0,129.7,13,516,0
1705,2,1,1400,0,0,14,4,54.0,15.6,6,426,-8
1706,2,1,1400,0,0,15,12,54.0,255.9,16,434,-6
1707,2,1,1400,0,0,16,8,56.0,42.4,11,462,-10
1708,3,1,2000,0,0,1,12,56.0,89.6,12,456,0
1709,3,1,2000,0,0,2,15,56.0,28.3,8,490,0
1710,3,1,2000,0,0,3,1,56.0,6.1,2,466,-2
1711,3,1,2000,0,0,4,5,56.0,13.9,6,446,2
1712,3,1,2000,0,0,5,4,56.0,11.7,5,452,0
1713,3,1,2000,0,0,6,2,56.0,1.9,1,436,-4
1714,3,1,2000,0,0,7,16,55.0,10.8,4,514,0
1715,3,1,2000,0,0,8,6,56.0,29.3,9,516,6
1716,3,1,2000,0,0,9,8,56.0,28.2,7,460,-6
1717,3,1,2000,0,0,10,13,56.0,46.1,11,444,-12
1718,3,1,2000,0,0,11,11,56.0,612.4,16,572,6
1719,3,1,2000,0,0,12,7,55.0,32.0,10,466,-4
1720,3,1,2000,0,0,13,10,56.0,113.3,13,460,-8
1721,3,1,2000,0,0,14,9,53.0,170.7,14,488,4
1722,3,1,2000,0,0,15,14,56.0,7.7,3,486,2
1723,3,1,2000,0,0,16,3,51.0,394.3,15,472,-4
1724,4,0,1600,0,0,1,15,56.0,16.4,6,504,0
1725,4,0,1600,0,0,2,8,54.0,32.6,9,410,2
1726,4,0,1600,0,0,3,9,56.0,2.4,1,454,-10
1727,4,0,1600,0,0,4,3,56.0,6.1,3,454,-6
1728,4,0,1600,0,0,5,1,54.0,54.1,11,468,-6
1729,4,0,1600,0,0,6,16,56.0,4.0,2,480,2
1730,4,0,1600,0,0,7,2,56.0,39.0,10,462,-2
1731,4,0,1600,0,0,8,11,56.0,19.6,7,468,-6
1732,4,0,1600,0,0,9,13,56.0,23.6,8,464,-8
1733,4,0,1600,0,0,10,14,56.0,277.5,16,480,0
1734,4,0,1600,0,0,11,6,56.0,15.3,5,484,-2
1735,4,0,1600,0,0,12,12,56.0,10.3,4,428,4
1736,4,0,1600,0,0,13,7,54.0,66.5,12,488,0
1737,4,0,1600,0,0,14,10,53.0,429.7,18,422,6
1738,4,0,1600,0,0,15,17,54.0,349.8,17,442,0
1739,4,0,1600,0,0,16,5,56.0,98.6,13,486,-8
1740,4,0,1600,0,0,17,18,54.0,242.2,15,424,-6
1741,4,0,1600,0,0,18,4,55.0,222.4,14,468,0
1742,5,1,1200,0,0,1,15,54.0,15.3,6,434,0
1743,5,1,1200,0,0,2,5,55.0,2.5,1,506,4
1744,5,1,1200,0,0,3,12,56.0,15.7,7,480,0
1745,5,1,1200,0,0,4,3,54.0,7.5,3,470,6
1746,5,1,1200,0,0,5,7,56.0,7.8,4,486,-4
1747,5,1,1200,0,0,6,14,56.0,44.1,10,486,-2
1748,5,1,1200,0,0,7,9,56.0,10.0,5,458,4
1749,5,1,1200,0,0,8,16,54.0,94.4,12,448,0
1750,5,1,1200,0,0,9,6,54.0,199.9,16,428,-6
1751,5,1,1200,0,0,10,10,56.0,31.6,8,454,-4
1752,5,1,1200,0,0,11,8,53.0,34.1,9,490,-4
1753,5,1,1200,0,0,12,4,55.0,4.6,2,480,-2
1754,5,1,1200,0,0,13,2,53.0,175.8,15,462,2
1755,5,1,1200,0,0,14,11,53.0,96.4,13,474,-2
1756,5,1,1200,0,0,15,1,56.0,105.6,14,444,-2
1757,5,1,1200,0,0,16,13,54.0,44.6,11,504,2
1758,6,1,1800,0,0,1,4,57.0,2.5,1,522,8
1759,6,1,1800,0,0,2,8,57.0,6.1,3,478,0
1760,6,1,1800,0,0,3,12,57.0,2.7,2,434,0
1761,6,1,1800,0,0,4,5,57.0,8.1,4,442,2
1762,6,1,1800,0,0,5,6,57.0,22.2,5,462,8
1763,6,1,1800,0,0,6,2,57.0,32.2,8,530,0
1764,6,1,1800,0,0,7,11,57.0,31.5,7,502,2
1765,6,1,1800,0,0,8,7,56.0,41.4,10,508,4
1766,6,1,1800,0,0,9,9,57.0,38.6,9,448,-6
1767,6,1,1800,0,0,10,1,54.0,79.0,11,484,6
1768,6,1,1800,0,0,11,10,57.0,87.3,12,440,4
1769,6,1,1800,0,0,12,3,57.0,27.6,6,532,2
1770,7,0,1200,0,0,1,10,55.0,12.7,7,416,0
1771,7,0,1200,0,0,2,2,52.0,6.1,3,434,-4
1772,7,0,1200,0,0,3,3,57.0,5.0,2,492,10
1773,7,0,1200,0,0,4,13,57.0,49.2,11,532,-12
1774,7,0,1200,0,0,5,1,55.0,16.1,8,450,6
1775,7,0,1200,0,0,6,5,55.0,26.4,10,442,-8
1776,7,0,1200,0,0,7,15,53.0,144.6,16,438,12
1777,7,0,1200,0,0,8,9,55.0,22.4,9,500,2
1778,7,0,1200,0,0,9,4,57.0,7.4,4,456,0
1779,7,0,1200,0,0,10,12,57.0,123.3,15,482,-2
1780,7,0,1200,0,0,11,16,57.0,7.9,5,498,-4
1781,7,0,1200,0,0,12,7,55.0,4.6,1,428,2
1782,7,0,1200,0,0,13,8,55.0,69.9,13,406,-35
1783,7,0,1200,0,0,14,14,55.0,8.3,6,522,8
1784,7,0,1200,0,0,15,11,52.0,106.6,14,452,2
1785,7,0,1200,0,0,16,6,55.0,63.9,12,458,4
1786,8,1,1200,0,0,1,10,57.0,4.5,1,464,2
1787,8,1,1200,0,0,2,5,57.0,8.0,4,516,2
1788,8,1,1200,0,0,3,7,55.0,62.8,13,464,-6
1789,8,1,1200,0,0,4,15,54.0,155.5,16,546,4
1790,8,1,1200,0,0,5,12,55.0,4.9,3,454,-4
1791,8,1,1200,0,0,6,2,55.0,16.1,7,430,-2
1792,8,1,1200,0,0,7,13,55.0,53.1,12,484,4
1793,8,1,1200,0,0,8,1,55.0,4.9,2,486,4
1794,8,1,1200,0,0,9,8,55.0,52.6,11,486,14
1795,8,1,1200,0,0,10,6,57.0,73.4,15,474,-8
1796,8,1,1200,0,0,11,11,57.0,36.2,10,504,7
1797,8,1,1200,0,0,12,9,55.0,17.1,8,448,6
1798,8,1,1200,0,0,13,3,54.0,62.9,14,494,-6
1799,8,1,1200,0,0,14,14,57.0,8.7,5,472,-4
1800,8,1,1200,0,0,15,16,57.0,23.8,9,506,4
1801,8,1,1200,0,0,16,4,56.0,9.3,6,534,0
1802,9,0,2000,0,0,1,2,57.0,13.2,6,482,0
1803,9,0,2000,0,0,2,6,57.0,2.9,1,482,-4
1804,9,0,2000,0,0,3,5,57.0,3.6,2,478,8
1805,9,0,2000,0,0,4,1,57.0,5.6,4,442,2
1806,9,0,2000,0,0,5,4,55.0,4.8,3,416,-6
1807,9,0,2000,0,0,6,8,57.0,8.6,5,460,-8
1808,9,0,2000,0,0,7,3,57.0,18.5,7,458,-2
1809,9,0,2000,0,0,8,7,55.0,124.7,8,450,-10
1810,10,0,2400,0,0,1,11,55.0,3.6,2,496,0
1811,10,0,2400,0,0,2,4,55.0,2.4,1,514,8
1812,10,0,2400,0,0,3,6,56.0,7.6,4,504,-14
1813,10,0,2400,0,0,4,5,55.0,16.0,6,526,-2
1814,10,0,2400,0,0,5,3,54.0,35.1,8,466,-10
1815,10,0,2400,0,0,6,2,53.0,82.3,9,460,-18
1816,10,0,2400,0,0,7,1,54.0,27.7,7,482,-4
1817,10,0,2400,0,0,8,7,53.0,4.8,3,422,-2
1818,10,0,2400,0,0,9,9,54.0,13.8,5,396,0
1819,10,0,2400,0,0,10,8,51.0,210.2,11,440,0
1820,10,0,2400,0,0,11,10,53.0,107.4,10,526,0
1821,11,0,2000,0,0,1,15,57.0,3.5,1,516,-4
1822,11,0,2000,0,0,2,5,57.0,16.3,6,482,0
1823,11,0,2000,0,0,3,8,57.0,3.6,2,516,-6
1824,11,0,2000,0,0,4,3,57.0,38.5,10,518,-4
1825,11,0,2000,0,0,5,1,57.0,12.3,5,474,-10
1826,11,0,2000,0,0,6,14,57.0,20.1,8,482,8
1827,11,0,2000,0,0,7,2,57.0,4.0,3,508,2
1828,11,0,2000,0,0,8,9,57.0,19.4,7,532,0
1829,11,0,2000,0,0,9,6,55.0,69.0,11,474,-2
1830,11,0,2000,0,0,10,16,57.0,249.1,14,470,-12
1831,11,0,2000,0,0,11,12,57.0,259.3,15,540,-4
1832,11,0,2000,0,0,12,11,57.0,37.0,9,468,-6
1833,11,0,2000,0,0,13,4,57.0,9.2,4,470,-4
1834,11,0,2000,0,0,14,13,57.0,555.7,16,478,12
1835,11,0,2000,0,0,15,10,57.0,107.8,13,510,0
1836,11,0,2000,0,0,16,7,57.0,80.6,12,472,-18
1837,12,1,1400,0,0,1,6,55.0,1.8,1,482,-2
1838,12,1,1400,0,0,2,3,57.0,11.6,3,492,0
1839,12,1,1400,0,0,3,12,57.0,36.7,11,486,-6
1840,12,1,1400,0,0,4,14,57.0,20.3,6,498,-4
1841,12,1,1400,0,0,5,15,57.0,36.1,10,484,-8
1842,12,1,1400,0,0,6,11,55.0,11.9,4,464,0
1843,12,1,1400,0,0,7,2,55.0,4.4,2,502,2
1844,12,1,1400,0,0,8,8,57.0,28.2,8,466,-4
1845,12,1,1400,0,0,9,1,55.0,18.6,5,452,-4
1846,12,1,1400,0,0,10,9,55.0,218.3,14,506,-8
1847,12,1,1400,0,0,11,7,57.0,39.8,12,516,-2
1848,12,1,1400,0,0,12,13,57.0,105.9,13,498,-6
1849,12,1,1400,0,0,13,10,57.0,221.8,15,532,0
1850,12,1,1400,0,0,14,4,57.0,33.3,9,442,-6
1851,12,1,1400,0,0,15,5,57.0,21.9,7,456,0
1852,1,1,1200,0,1,1,1,54.0,14.2,6,468,2
1853,1,1,1200,0,1,2,7,54.0,49.3,10,456,-4
1854,1,1,1200,0,1,3,4,54.0,7.7,5,512,12
1855,1,1,1200,0,1,4,11,54.0,6.2,3,456,0
1856,1,1,1200,0,1,5,3,54.0,45.7,8,418,4
1857,1,1,1200,0,1,6,2,54.0,4.8,2,490,0
1858,1,1,1200,0,1,7,9,54.0,7.5,4,458,-2
1859,1,1,1200,0,1,8,13,54.0,2.3,1,488,8
1860,1,1,1200,0,1,9,8,53.0,46.1,9,460,4
1861,1,1,1200,0,1,10,5,53.0,336.7,15,408,4
1862,1,1,1200,0,1,11,15,54.0,330.7,14,492,12
1863,1,1,1200,0,1,12,6,54.0,362.1,16,446,0
1864,1,1,1200,0,1,13,14,54.0,237.9,12,404,-2
1865,1,1,1200,0,1,14,16,54.0,22.0,7,444,0
1866,1,1,1200,0,1,15,10,51.0,323.0,13,390,0
1867,1,1,1200,0,1,16,12,54.0,173.0,11,436,12
1868,2,1,1400,0,1,1,14,56.0,24.4,8,414,-10
1869,2,1,1400,0,1,2,9,56.0,15.4,6,490,28
1870,2,1,1400,0,1,3,13,54.0,4.1,2,434,0
1871,2,1,1400,0,1,4,4,55.0,4.2,3,500,0
1872,2,1,1400,0,1,5,6,56.0,24.4,9,470,0
1873,2,1,1400,0,1,6,12,54.0,89.3,11,474,0
1874,2,1,1400,0,1,7,11,54.0,5.1,4,440,2
1875,2,1,1400,0,1,8,16,56.0,14.3,5,470,2
1876,2,1,1400,0,1,9,2,56.0,144.2,14,482,2
1877,2,1,1400,0,1,10,15,54.0,4.1,1,442,4
1878,2,1,1400,0,1,11,7,54.0,128.0,12,436,-2
1879,2,1,1400,0,1,12,8,56.0,31.1,10,500,0
1880,2,1,1400,0,1,13,3,53.0,135.5,13,448,0
1881,2,1,1400,0,1,14,5,56.0,283.1,15,470,18
1882,2,1,1400,0,1,15,10,56.0,552.0,16,422,-10
1883,2,1,1400,0,1,16,1,56.0,19.2,7,518,0
1884,3,1,1800,0,1,1,16,56.0,3.4,1,488,0
1885,3,1,1800,0,1,2,7,56.0,3.7,2,494,-4
1886,3,1,1800,0,1,3,1,56.0,4.8,4,502,-2
1887,3,1,1800,0,1,4,2,55.0,72.5,10,548,0
1888,3,1,1800,0,1,5,12,56.0,18.5,6,446,0
1889,3,1,1800,0,1,6,5,56.0,4.6,3,474,0
1890,3,1,1800,0,1,7,3,56.0,97.7,11,444,8
1891,3,1,1800,0,1,8,8,56.0,13.7,5,500,0
1892,3,1,1800,0,1,9,13,56.0,259.9,16,480,-2
1893,3,1,1800,0,1,10,11,56.0,147.7,13,446,4
1894,3,1,1800,0,1,11,6,56.0,233.3,15,468,16
1895,3,1,1800,0,1,12,10,53.0,167.2,14,456,-4
1896,3,1,1800,0,1,13,15,56.0,51.7,9,460,4
1897,3,1,1800,0,1,14,9,55.0,22.5,7,480,2
1898,3,1,1800,0,1,15,4,56.0,98.4,12,466,2
1899,3,1,1800,0,1,16,14,56.0,48.7,8,478,0
1900,4,0,1400,0,1,1,5,56.0,13.6,4,434,2
1901,4,0,1400,0,1,2,16,56.0,13.9,5,458,6
1902,4,0,1400,0,1,3,18,54.0,3.4,2,446,0
1903,4,0,1400,0,1,4,9,54.0,61.6,10,496,10
1904,4,0,1400,0,1,5,7,53.0,2.5,1,474,2
1905,4,0,1400,0,1,6,15,56.0,24.6,9,444,0
1906,4,0,1400,0,1,7,13,54.0,6.1,3,456,2
