,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減
444,2,1,1000,0,0,3,3,52.0,61.1,9,438,2
445,2,1,1000,0,0,4,2,54.0,54.1,7,472,-6
446,2,1,1000,0,0,5,4,54.0,18.7,3,448,-4
447,2,1,1000,0,0,6,1,56.0,1.3,1,484,4
448,2,1,1000,0,0,7,10,53.0,243.4,12,470,2
449,2,1,1000,0,0,8,5,56.0,23.2,4,490,8
450,2,1,1000,0,0,9,6,52.0,183.7,11,398,4
451,2,1,1000,0,0,10,8,54.0,28.0,5,426,8
452,2,1,1000,0,0,11,12,56.0,39.8,6,484,2
453,2,1,1000,0,0,12,11,56.0,55.8,8,420,6
454,3,1,1700,0,0,1,12,55.0,7.6,3,448,6
455,3,1,1700,0,0,2,8,54.0,8.8,4,440,0
456,3,1,1700,0,0,3,14,56.0,209.6,14,434,0
457,3,1,1700,0,0,4,10,56.0,1.4,1,462,-4
458,3,1,1700,0,0,5,3,56.0,5.7,2,450,0
459,3,1,1700,0,0,6,2,56.0,55.5,7,440,2
460,3,1,1700,0,0,7,7,54.0,141.7,11,430,2
461,3,1,1700,0,0,8,1,56.0,70.9,8,412,-4
462,3,1,1700,0,0,9,6,56.0,27.5,5,438,-6
463,3,1,1700,0,0,10,9,51.0,31.4,6,434,-12
464,3,1,1700,0,0,11,4,54.0,175.0,12,406,-2
465,3,1,1700,0,0,12,5,54.0,203.2,13,458,8
466,3,1,1700,0,0,13,13,56.0,77.2,10,466,-6
467,3,1,1700,0,0,14,11,56.0,77.0,9,414,-10
468,4,0,2000,0,0,1,3,52.0,17.7,9,452,-6
469,4,0,2000,0,0,2,9,52.0,98.0,12,428,-6
470,4,0,2000,0,0,3,16,54.0,11.6,5,424,-6
471,4,0,2000,0,0,4,5,54.0,8.2,4,476,2
472,4,0,2000,0,0,5,8,53.0,305.5,14,432,6
473,4,0,2000,0,0,6,10,54.0,7.6,3,462,-6
474,4,0,2000,0,0,7,2,54.0,2.2,1,450,0
475,4,0,2000,0,0,8,7,54.0,12.0,6,454,0
476,4,0,2000,0,0,9,11,54.0,16.6,8,486,4
477,4,0,2000,0,0,10,1,54.0,53.4,10,470,12
478,4,0,2000,0,0,11,6,54.0,226.6,13,436,-6
479,4,0,2000,0,0,12,14,51.0,6.4,2,440,-8
480,4,0,2000,0,0,13,12,54.0,479.0,15,414,-6
481,4,0,2000,0,0,14,13,54.0,16.0,7,410,0
482,4,0,2000,0,0,15,15,54.0,62.3,11,470,14
483,5,0,1800,0,0,1,10,54.0,2.3,1,478,0
484,5,0,1800,0,0,2,6,54.0,4.0,3,478,0
485,5,0,1800,0,0,3,1,54.0,9.7,4,458,0
486,5,0,1800,0,0,4,3,54.0,29.2,7,428,0
487,5,0,1800,0,0,5,7,54.0,22.1,5,392,0
488,5,0,1800,0,0,6,9,54.0,3.9,2,490,0
489,5,0,1800,0,0,7,11,54.0,227.4,11,490,0
490,5,0,1800,0,0,8,5,54.0,130.7,10,406,0
491,5,0,1800,0,0,9,8,54.0,26.1,6,460,0
492,5,0,1800,0,0,10,2,54.0,121.6,9,472,0
493,5,0,1800,0,0,11,4,54.0,33.8,8,468,0
494,6,1,2400,0,0,1,4,57.0,24.4,7,460,-4
495,6,1,2400,0,0,2,10,56.0,20.3,6,482,4
496,6,1,2400,0,0,3,8,57.0,49.4,9,456,0
497,6,1,2400,0,0,4,12,54.0,41.7,8,506,12
498,6,1,2400,0,0,5,9,55.0,158.5,12,450,0
499,6,1,2400,0,0,6,3,57.0,2.9,1,486,6
500,6,1,2400,0,0,7,6,54.0,3.2,3,530,0
501,6,1,2400,0,0,8,1,57.0,71.6,10,476,-2
502,6,1,2400,0,0,9,7,54.0,19.1,5,526,-2
503,6,1,2400,0,0,10,11,55.0,3.1,2,500,-2
504,6,1,2400,0,0,11,2,57.0,127.1,11,476,-2
505,7,1,1700,0,0,1,11,55.0,8.6,3,472,6
506,7,1,1700,0,0,2,4,52.0,1.9,1,440,-8
507,7,1,1700,0,0,3,2,53.0,4.0,2,464,-4
508,7,1,1700,0,0,4,9,55.0,13.8,5,442,-4
509,7,1,1700,0,0,5,10,52.0,11.2,4,454,2
510,7,1,1700,0,0,6,5,52.0,20.4,8,454,0
511,7,1,1700,0,0,7,8,55.0,101.0,11,488,-6
512,7,1,1700,0,0,8,1,51.0,15.6,6,444,-2
513,7,1,1700,0,0,9,6,52.0,46.4,9,412,-6
514,7,1,1700,0,0,10,3,55.0,51.4,10,392,-2
515,7,1,1700,0,0,11,7,52.0,16.4,7,432,14
516,8,0,1200,0,0,1,8,57.0,1.9,1,486,8
517,8,0,1200,0,0,2,2,57.0,9.3,3,478,-4
518,8,0,1200,0,0,3,15,57.0,13.5,4,470,-2
519,8,0,1200,0,0,4,13,55.0,37.2,9,440,2
520,8,0,1200,0,0,5,1,52.0,27.9,6,450,14
521,8,0,1200,0,0,6,14,55.0,412.3,16,490,-8
522,8,0,1200,0,0,7,11,55.0,28.7,7,444,-14
523,8,0,1200,0,0,8,9,52.0,49.0,11,442,-12
524,8,0,1200,0,0,8,12,57.0,106.5,12,470,-8
525,8,0,1200,0,0,10,10,57.0,34.4,8,468,6
526,8,0,1200,0,0,11,5,56.0,146.9,14,440,2
527,8,0,1200,0,0,12,6,54.0,126.7,13,450,2
528,8,0,1200,0,0,13,3,55.0,223.1,15,488,-2
529,8,0,1200,0,0,14,7,51.0,21.9,5,498,0
530,8,0,1200,0,0,15,16,57.0,41.8,10,482,-2
531,8,0,1200,0,0,16,4,54.0,3.3,2,460,8
532,9,0,2600,0,0,1,6,54.0,2.0,1,442,8
533,9,0,2600,0,0,2,8,54.0,13.7,6,446,2
534,9,0,2600,0,0,3,11,57.0,13.0,5,442,-2
535,9,0,2600,0,0,4,13,52.0,10.7,3,448,2
536,9,0,2600,0,0,5,2,57.0,16.0,8,522,-2
537,9,0,2600,0,0,6,12,55.0,49.1,12,478,2
538,9,0,2600,0,0,7,7,54.0,13.0,4,466,8
539,9,0,2600,0,0,8,3,57.0,21.8,10,454,-6
540,9,0,2600,0,0,9,10,53.0,18.6,9,424,-14
541,9,0,2600,0,0,10,5,53.0,243.0,14,436,-4
542,9,0,2600,0,0,11,9,54.0,6.5,2,480,-2
543,9,0,2600,0,0,12,4,57.0,13.7,7,550,0
544,9,0,2600,0,0,13,1,54.0,206.1,13,448,-10
545,9,0,2600,0,0,14,14,54.0,38.7,11,488,-4
546,10,1,1700,0,0,1,14,57.0,139.9,12,484,6
547,10,1,1700,0,0,2,5,54.0,8.9,5,500,4
548,10,1,1700,0,0,3,12,55.0,5.0,3,494,0
549,10,1,1700,0,0,4,11,57.0,5.2,4,500,-2
550,10,1,1700,0,0,5,9,57.0,144.8,14,492,-8
551,10,1,1700,0,0,6,4,54.0,29.4,8,514,0
552,10,1,1700,0,0,7,10,57.0,3.6,1,474,2
553,10,1,1700,0,0,8,13,57.0,85.3,9,530,0
554,10,1,1700,0,0,9,2,54.0,4.8,2,494,-2
555,10,1,1700,0,0,10,6,57.0,105.7,11,500,-6
556,10,1,1700,0,0,11,8,57.0,89.3,10,530,-8
557,10,1,1700,0,0,12,1,57.0,12.3,7,462,-4
558,10,1,1700,0,0,13,3,57.0,9.8,6,522,-6
559,11,0,1200,0,0,1,1,50.0,10.2,4,494,-4
560,11,0,1200,0,0,2,10,52.0,6.1,2,486,0
561,11,0,1200,0,0,3,3,51.0,40.3,10,456,-6
562,11,0,1200,0,0,4,9,53.0,1.6,1,470,8
563,11,0,1200,0,0,5,8,54.0,14.3,5,522,-4
564,11,0,1200,0,0,6,6,52.0,39.9,9,474,-8
565,11,0,1200,0,0,7,7,50.0,25.4,7,498,-8
566,11,0,1200,0,0,8,2,55.0,6.9,3,496,4
567,11,0,1200,0,0,9,4,50.0,36.7,8,454,0
568,11,0,1200,0,0,10,5,54.0,21.3,6,494,0
569,12,0,1800,0,0,1,1,52.0,1.9,1,450,-4
570,12,0,1800,0,0,2,6,54.0,3.7,2,540,10
571,12,0,1800,0,0,3,4,54.0,14.5,5,472,4
572,12,0,1800,0,0,4,8,51.0,7.8,4,452,2
573,12,0,1800,0,0,5,9,52.0,40.9,7,468,-4
574,12,0,1800,0,0,6,7,53.0,109.2,9,496,0
575,12,0,1800,0,0,7,5,53.0,6.0,3,478,4
576,12,0,1800,0,0,8,3,52.0,17.0,6,460,-4
577,12,0,1800,0,0,9,2,53.0,100.9,8,472,-6
578,1,1,1700,0,1,1,3,54.0,6.8,3,460,-12
579,1,1,1700,0,1,2,9,54.0,1.4,1,440,-2
580,1,1,1700,0,1,3,7,54.0,86.8,11,410,-6
581,1,1,1700,0,1,4,8,53.0,200.7,12,430,-6
582,1,1,1700,0,1,5,14,54.0,19.8,4,502,-6
583,1,1,1700,0,1,6,12,54.0,305.6,14,492,-14
584,1,1,1700,0,1,7,1,54.0,50.8,7,438,-8
585,1,1,1700,0,1,8,2,54.0,40.9,6,504,-2
586,1,1,1700,0,1,9,6,54.0,24.3,5,464,4
587,1,1,1700,0,1,10,10,52.0,65.1,8,466,-4
588,1,1,1700,0,1,11,13,54.0,6.1,2,496,2
589,1,1,1700,0,1,12,4,54.0,223.4,13,506,8
590,1,1,1700,0,1,13,11,52.0,72.8,10,458,-4
591,1,1,1700,0,1,14,5,54.0,66.1,9,418,-6
592,2,0,1800,0,1,1,1,54.0,2.7,2,424,-4
593,2,0,1800,0,1,2,5,54.0,8.7,4,490,2
594,2,0,1800,0,1,3,4,54.0,13.1,5,476,-4
595,2,0,1800,0,1,4,8,54.0,4.6,3,442,-14
596,2,0,1800,0,1,5,7,54.0,55.6,7,406,10
597,2,0,1800,0,1,6,3,54.0,2.6,1,456,-14
598,2,0,1800,0,1,7,6,54.0,80.2,8,492,-2
599,2,0,1800,0,1,8,2,54.0,32.7,6,468,6
600,3,1,1000,0,1,1,8,54.0,9.9,3,450,4
601,3,1,1000,0,1,2,1,56.0,2.4,2,458,-6
602,3,1,1000,0,1,3,2,54.0,24.6,6,452,-4
603,3,1,1000,0,1,4,7,54.0,116.4,11,452,-10
604,3,1,1000,0,1,5,12,56.0,2.0,1,460,0
605,3,1,1000,0,1,6,3,54.0,47.1,9,472,0
606,3,1,1000,0,1,7,10,55.0,32.9,8,478,0
607,3,1,1000,0,1,8,11,52.0,16.4,4,410,2
608,3,1,1000,0,1,9,4,54.0,21.1,5,460,-2
609,3,1,1000,0,1,10,9,56.0,94.3,10,484,-22
610,3,1,1000,0,1,11,5,53.0,429.7,12,450,-4
611,3,1,1000,0,1,12,6,52.0,29.8,7,458,2
612,4,1,1700,0,1,1,2,56.0,3.9,2,464,-8
613,4,1,1700,0,1,2,8,56.0,7.0,4,480,-2
614,4,1,1700,0,1,3,12,56.0,6.7,3,514,-4
615,4,1,1700,0,1,4,3,55.0,8.8,5,504,-2
616,4,1,1700,0,1,5,11,54.0,31.9,7,454,6
617,4,1,1700,0,1,6,9,56.0,2.3,1,518,-4
618,4,1,1700,0,1,7,10,54.0,44.7,9,504,-10
619,4,1,1700,0,1,8,13,56.0,120.8,12,496,0
620,4,1,1700,0,1,9,7,56.0,25.7,6,480,-12
621,4,1,1700,0,1,10,5,56.0,33.2,8,458,-6
622,4,1,1700,0,1,11,4,54.0,111.3,11,418,8
623,4,1,1700,0,1,12,6,54.0,217.8,14,454,-12
624,4,1,1700,0,1,13,1,52.0,179.2,13,468,4
625,4,1,1700,0,1,14,14,56.0,56.0,10,480,-6
626,5,0,1500,0,1,1,6,54.0,6.9,4,428,0
627,5,0,1500,0,1,2,4,54.0,24.6,8,424,0
628,5,0,1500,0,1,3,2,54.0,112.5,11,460,0
629,5,0,1500,0,1,4,12,54.0,21.8,6,452,0
630,5,0,1500,0,1,5,11,54.0,4.1,2,440,0
631,5,0,1500,0,1,6,9,54.0,3.2,1,420,0
632,5,0,1500,0,1,7,3,54.0,23.4,7,436,0
633,5,0,1500,0,1,8,5,53.0,95.5,10,440,0
634,5,0,1500,0,1,9,7,51.0,92.2,9,410,0
635,5,0,1500,0,1,10,10,54.0,9.3,5,408,0
636,5,0,1500,0,1,11,1,54.0,4.3,3,444,0
637,5,0,1500,0,1,12,8,54.0,167.5,12,450,0
638,6,0,2000,1,1,1,3,56.0,1.8,1,496,-2
639,6,0,2000,1,1,2,2,54.0,51.8,11,452,8
640,6,0,2000,1,1,3,15,56.0,25.6,6,462,-10
641,6,0,2000,1,1,4,4,55.0,157.1,13,472,6
642,6,0,2000,1,1,5,11,54.0,18.4,5,414,-6
643,6,0,2000,1,1,6,12,56.0,25.8,7,450,-2
644,6,0,2000,1,1,7,8,54.0,27.9,9,422,-4
645,6,0,2000,1,1,8,10,56.0,12.0,3,432,12
646,6,0,2000,1,1,9,1,56.0,26.1,8,510,-12
647,6,0,2000,1,1,10,16,54.0,44.5,10,402,-8
648,6,0,2000,1,1,11,6,56.0,52.4,12,484,-18
649,6,0,2000,1,1,12,9,55.0,298.2,15,456,-6
650,6,0,2000,1,1,13,5,56.0,17.1,4,442,12
651,6,0,2000,1,1,14,13,51.0,608.7,16,408,-6
652,6,0,2000,1,1,15,7,56.0,3.4,2,474,2
653,6,0,2000,1,1,16,14,54.0,293.3,14,448,-2
654,7,1,1700,1,1,1,6,52.0,32.6,10,448,8
655,7,1,1700,1,1,2,12,55.0,29.1,9,448,-4
656,7,1,1700,1,1,3,1,49.0,7.2,5,486,4
657,7,1,1700,1,1,4,2,53.0,5.8,2,530,32
658,7,1,1700,1,1,5,14,54.0,3.9,1,490,4
659,7,1,1700,1,1,6,5,55.0,65.1,12,514,4
660,7,1,1700,1,1,7,7,52.0,7.8,6,488,0
661,7,1,1700,1,1,8,3,52.0,7.0,4,434,-6
662,7,1,1700,1,1,9,10,51.0,45.5,11,446,12
663,7,1,1700,1,1,10,8,53.0,10.6,7,528,-4
664,7,1,1700,1,1,11,9,55.0,88.3,13,494,2
665,7,1,1700,1,1,12,4,52.0,6.3,3,466,2
666,7,1,1700,1,1,13,11,54.0,183.8,14,458,10
667,7,1,1700,1,1,14,13,52.0,19.9,8,494,18
668,8,0,1200,1,1,1,15,52.0,9.1,5,422,-8
669,8,0,1200,1,1,2,7,55.0,33.3,8,474,2
670,8,0,1200,1,1,3,12,57.0,8.9,4,504,-12
671,8,0,1200,1,1,4,13,55.0,42.8,9,462,-4
672,8,0,1200,1,1,5,8,57.0,3.3,2,450,8
673,8,0,1200,1,1,6,2,55.0,13.1,7,420,4
674,8,0,1200,1,1,7,3,54.0,3.1,1,476,2
675,8,0,1200,1,1,8,1,54.0,12.2,6,452,0
676,8,0,1200,1,1,9,10,57.0,97.7,12,454,0
677,8,0,1200,1,1,10,14,52.0,7.3,3,460,-2
678,8,0,1200,1,1,11,6,55.0,368.4,16,410,-8
679,8,0,1200,1,1,12,16,54.0,154.5,13,416,6
680,8,0,1200,1,1,13,4,57.0,69.9,11,472,-4
681,8,0,1200,1,1,14,9,53.0,186.2,15,444,14
682,8,0,1200,1,1,15,11,54.0,172.2,14,450,-12
683,8,0,1200,1,1,16,5,55.0,49.1,10,486,8
684,9,1,1700,1,1,1,3,57.0,9.1,4,460,-12
685,9,1,1700,1,1,2,8,54.0,2.6,1,460,6
686,9,1,1700,1,1,3,10,57.0,9.1,5,484,0
687,9,1,1700,1,1,4,14,57.0,2.9,2,476,-2
688,9,1,1700,1,1,5,12,57.0,28.5,7,446,-2
689,9,1,1700,1,1,6,9,57.0,143.1,12,474,-24
690,9,1,1700,1,1,7,11,54.0,6.3,3,478,4
691,9,1,1700,1,1,8,1,57.0,102.7,11,494,-2
692,9,1,1700,1,1,9,13,54.0,181.3,13,514,2
693,9,1,1700,1,1,10,2,57.0,28.4,6,478,0
694,9,1,1700,1,1,11,5,57.0,224.1,14,526,4
695,9,1,1700,1,1,12,6,54.0,68.1,9,512,1
696,9,1,1700,1,1,13,4,54.0,70.0,10,494,2
697,9,1,1700,1,1,14,7,57.0,32.1,8,434,0
698,10,0,1800,1,1,1,9,54.0,10.2,3,436,-10
699,10,0,1800,1,1,2,4,54.0,1.3,1,496,8
700,10,0,1800,1,1,3,2,54.0,14.2,4,450,-14
701,10,0,1800,1,1,4,6,54.0,5.1,2,508,2
702,10,0,1800,1,1,5,3,54.0,60.8,6,484,-6
703,10,0,1800,1,1,6,7,54.0,74.5,7,452,-4
704,10,0,1800,1,1,7,10,54.0,19.9,5,498,-10
705,10,0,1800,1,1,8,8,54.0,94.8,8,472,0
706,10,0,1800,1,1,9,1,54.0,285.6,9,474,0
707,10,0,1800,1,1,10,5,54.0,371.0,10,422,-20
708,11,0,1500,0,1,1,13,54.0,1.5,1,456,2
709,11,0,1500,0,1,2,9,55.0,21.7,6,482,-4
710,11,0,1500,0,1,3,7,57.0,19.8,4,498,-4
711,11,0,1500,0,1,4,8,57.0,6.7,3,502,-6
712,11,0,1500,0,1,5,10,54.0,29.3,7,492,4
713,11,0,1500,0,1,6,2,52.0,4.6,2,478,-6
714,11,0,1500,0,1,7,3,57.0,33.3,8,496,-10
715,11,0,1500,0,1,8,6,57.0,266.1,12,480,-16
716,11,0,1500,0,1,9,4,57.0,20.6,5,492,-12
717,11,0,1500,0,1,10,5,55.0,94.1,10,474,-6
718,11,0,1500,0,1,11,11,55.0,287.7,13,454,4
719,11,0,1500,0,1,12,12,57.0,205.8,11,492,-8
720,11,0,1500,0,1,13,1,55.0,40.3,9,494,2
721,12,0,2000,0,1,1,7,54.0,5.5,4,478,0
722,12,0,2000,0,1,2,2,57.0,3.8,2,452,2
723,12,0,2000,0,1,3,5,57.0,1.8,1,490,0
724,12,0,2000,0,1,4,1,57.0,5.3,3,498,-4
725,12,0,2000,0,1,5,6,57.0,69.5,6,478,-6
726,12,0,2000,0,1,6,3,57.0,83.5,7,464,-8
727,12,0,2000,0,1,7,9,55.0,108.8,8,468,6
728,12,0,2000,0,1,8,4,55.0,21.3,5,474,0
729,12,0,2000,0,1,9,8,57.0,237.3,9,438,-2
730,1,0,1200,0,1,1,4,54.0,6.1,3,442,0
731,1,0,1200,0,1,2,1,54.0,1.8,1,474,2
732,1,0,1200,0,1,3,8,53.0,155.3,7,414,2
733,1,0,1200,0,1,4,9,54.0,26.9,4,500,2
734,1,0,1200,0,1,5,6,54.0,191.1,9,438,8
735,1,0,1200,0,1,6,3,54.0,2.4,2,418,0
736,1,0,1200,0,1,7,7,54.0,158.9,8,484,2
737,1,0,1200,0,1,8,5,52.0,43.1,5,446,10
738,1,0,1200,0,1,9,2,52.0,57.1,6,408,2
739,2,1,1700,0,1,1,8,56.0,1.9,1,442,-14
740,2,1,1700,0,1,2,4,56.0,22.0,6,490,-2
741,2,1,1700,0,1,3,3,56.0,16.7,5,456,0
742,2,1,1700,0,1,4,6,56.0,5.3,3,468,8
743,2,1,1700,0,1,5,13,54.0,12.1,4,452,-8
744,2,1,1700,0,1,6,7,56.0,22.4,7,474,8
745,2,1,1700,0,1,7,2,56.0,4.4,2,484,4
746,2,1,1700,0,1,8,10,54.0,23.6,8,458,4
747,2,1,1700,0,1,9,9,54.0,113.6,12,468,-14
748,2,1,1700,0,1,10,1,54.0,67.3,11,454,-4
749,2,1,1700,0,1,11,11,55.0,61.7,10,504,8
750,2,1,1700,0,1,12,14,51.0,334.1,13,446,14
751,2,1,1700,0,1,13,12,56.0,53.6,9,482,-2
752,3,0,1200,0,1,1,4,54.0,6.2,3,450,0
753,3,0,1200,0,1,2,16,54.0,4.2,2,456,12
754,3,0,1200,0,1,3,6,54.0,33.5,10,392,-10
755,3,0,1200,0,1,4,14,54.0,17.2,7,448,2
756,3,0,1200,0,1,5,9,54.0,8.0,5,462,-4
757,3,0,1200,0,1,6,3,52.0,13.6,6,402,-2
758,3,0,1200,0,1,7,5,54.0,202.9,14,436,12
759,3,0,1200,0,1,8,8,54.0,7.6,4,504,12
760,3,0,1200,0,1,9,2,54.0,2.9,1,434,6
761,3,0,1200,0,1,10,12,54.0,29.3,8,456,-4
762,3,0,1200,0,1,11,7,54.0,116.7,11,406,2
763,3,0,1200,0,1,12,13,54.0,143.0,13,440,-8
764,3,0,1200,0,1,13,1,53.0,134.9,12,406,-2
765,3,0,1200,0,1,14,10,53.0,224.7,15,438,-2
766,3,0,1200,0,1,15,11,54.0,31.2,9,462,-4
767,3,0,1200,0,1,16,15,54.0,515.2,16,404,2
768,4,0,1500,0,1,1,3,56.0,30.7,6,460,0
769,4,0,1500,0,1,2,1,54.0,137.4,12,450,-8
770,4,0,1500,0,1,3,9,52.0,30.8,7,460,-4
771,4,0,1500,0,1,4,7,56.0,32.9,8,472,2
772,4,0,1500,0,1,5,14,52.0,11.7,4,414,-4
773,4,0,1500,0,1,6,8,54.0,46.3,10,438,4
774,4,0,1500,0,1,7,6,54.0,18.4,5,436,0
775,4,0,1500,0,1,8,12,54.0,5.2,3,422,2
776,4,0,1500,0,1,9,5,56.0,43.8,9,436,6
777,4,0,1500,0,1,10,4,56.0,2.5,1,442,-2
778,4,0,1500,0,1,11,13,54.0,66.8,11,442,10
779,4,0,1500,0,1,12,10,54.0,2.7,2,472,-2
780,4,0,1500,0,1,13,11,54.0,186.4,14,422,6
781,4,0,1500,0,1,14,2,56.0,158.0,13,488,8
782,5,0,1800,0,1,1,7,54.0,1.7,1,510,0
783,5,0,1800,0,1,2,9,54.0,11.7,5,456,0
784,5,0,1800,0,1,3,1,54.0,6.3,3,472,0
785,5,0,1800,0,1,4,2,54.0,10.9,4,448,0
786,5,0,1800,0,1,5,3,54.0,5.9,2,490,0
787,5,0,1800,0,1,6,5,54.0,19.6,6,472,0
788,5,0,1800,0,1,7,6,54.0,53.7,8,472,0
789,5,0,1800,0,1,8,10,54.0,37.5,7,470,0
790,5,0,1800,0,1,9,8,53.0,182.6,10,438,0
791,5,0,1800,0,1,10,4,54.0,142.4,9,444,0
792,6,1,1000,0,1,1,9,55.0,42.3,9,462,0
793,6,1,1000,0,1,2,1,55.0,3.5,1,466,0
794,6,1,1000,0,1,3,8,52.0,5.5,4,444,-4
795,6,1,1000,0,1,4,3,55.0,4.0,2,442,8
796,6,1,1000,0,1,5,12,57.0,9.1,5,482,8
797,6,1,1000,0,1,6,7,53.0,5.2,3,432,4
798,6,1,1000,0,1,7,10,52.0,10.5,6,462,22
799,6,1,1000,0,1,8,5,54.0,25.9,8,530,0
800,6,1,1000,0,1,9,4,55.0,156.1,11,468,0
801,6,1,1000,0,1,10,2,54.0,16.8,7,470,-2
802,6,1,1000,0,1,11,11,52.0,45.4,10,504,8
803,7,1,1700,0,1,1,5,57.0,3.5,1,510,-8
804,7,1,1700,0,1,2,10,54.0,35.9,11,480,8
805,7,1,1700,0,1,3,1,57.0,6.4,3,512,2
806,7,1,1700,0,1,4,8,57.0,24.6,10,472,8
807,7,1,1700,0,1,5,14,57.0,21.0,7,482,-8
808,7,1,1700,0,1,6,6,53.0,5.6,2,508,8
809,7,1,1700,0,1,7,12,57.0,23.0,8,488,-2
810,7,1,1700,0,1,8,11,54.0,7.9,5,506,4
811,7,1,1700,0,1,9,9,55.0,7.1,4,476,6
812,7,1,1700,0,1,10,13,57.0,105.4,14,462,-12
813,7,1,1700,0,1,11,7,54.0,8.3,6,470,-6
814,7,1,1700,0,1,12,3,55.0,66.0,13,478,-8
815,8,0,1500,0,0,1,8,55.0,1.7,1,434,-2
816,8,0,1500,0,0,2,12,55.0,9.9,3,448,10
817,8,0,1500,0,0,3,1,55.0,4.6,2,478,-10
818,8,0,1500,0,0,4,6,54.0,150.7,12,506,4
819,8,0,1500,0,0,5,9,50.0,15.3,5,486,2
820,8,0,1500,0,0,6,2,52.0,18.6,6,448,-4
821,8,0,1500,0,0,7,14,52.0,63.3,10,468,2
822,8,0,1500,0,0,8,4,55.0,10.4,4,428,20
823,8,0,1500,0,0,9,11,52.0,169.0,13,434,8
824,8,0,1500,0,0,10,3,55.0,49.1,9,504,8
825,8,0,1500,0,0,11,5,55.0,79.1,11,474,4
826,8,0,1500,0,0,12,13,52.0,19.3,7,460,14
827,8,0,1500,0,0,13,10,55.0,257.6,14,450,-6
828,8,0,1500,0,0,14,7,50.0,29.9,8,456,6
829,9,0,1800,0,0,1,6,57.0,1.2,1,484,0
830,9,0,1800,0,0,2,9,52.0,7.0,2,526,22
831,9,0,1800,0,0,3,8,55.0,11.9,3,436,-8
832,9,0,1800,0,0,4,3,57.0,19.9,5,472,-2
833,9,0,1800,0,0,5,1,55.0,15.7,4,444,-2
834,9,0,1800,0,0,6,7,57.0,144.7,12,484,8
835,9,0,1800,0,0,7,12,54.0,27.5,6,442,10
836,9,0,1800,0,0,8,11,57.0,68.3,7,464,-4
837,9,0,1800,0,0,9,4,54.0,124.8,11,440,4
838,9,0,1800,0,0,10,10,55.0,102.8,9,466,-14
839,9,0,1800,0,0,11,13,49.0,117.3,10,420,-2
840,9,0,1800,0,0,12,5,54.0,333.1,13,460,-4
841,9,0,1800,0,0,13,2,57.0,85.8,8,454,0
842,10,0,2000,0,0,1,4,57.0,1.8,1,476,-4
843,10,0,2000,0,0,2,5,54.0,2.6,2,462,-6
844,10,0,2000,0,0,3,7,57.0,30.0,6,418,6
845,10,0,2000,0,0,4,6,52.0,8.4,3,430,12
846,10,0,2000,0,0,5,3,57.0,8.9,4,518,-4
847,10,0,2000,0,0,6,8,57.0,14.5,5,488,-4
848,10,0,2000,0,0,7,2,55.0,92.9,7,442,10
849,10,0,2000,0,0,8,1,57.0,151.3,8,486,-2
850,11,1,1700,0,1,1,8,56.0,4.1,2,458,-8
851,11,1,1700,0,1,2,2,56.0,5.3,3,494,12
852,11,1,1700,0,1,3,3,57.0,3.9,1,472,-1
853,11,1,1700,0,1,4,9,57.0,10.8,5,524,0
854,11,1,1700,0,1,5,4,55.0,17.7,7,474,7
855,11,1,1700,0,1,6,1,56.0,5.9,4,486,-10
856,11,1,1700,0,1,7,12,56.0,40.3,11,522,-2
857,11,1,1700,0,1,8,11,56.0,20.4,8,512,6
858,11,1,1700,0,1,9,13,56.0,29.3,10,458,-18
859,11,1,1700,0,1,10,5,56.0,25.8,9,526,20
860,11,1,1700,0,1,11,10,58.0,154.1,14,480,2
861,11,1,1700,0,1,12,7,56.0,57.4,12,494,4
862,11,1,1700,0,1,13,6,56.0,13.0,6,520,2
863,11,1,1700,0,1,14,14,56.0,123.8,13,528,0
864,12,1,1700,0,1,1,4,55.0,16.3,6,460,0
865,12,1,1700,0,1,2,6,54.0,8.4,4,478,2
866,12,1,1700,0,1,3,9,53.0,11.4,5,508,-8
867,12,1,1700,0,1,4,8,57.0,4.7,2,496,4
868,12,1,1700,0,1,5,3,56.0,2.3,1,452,0
869,12,1,1700,0,1,6,1,52.0,63.8,11,464,0
870,12,1,1700,0,1,7,14,54.0,24.1,8,468,-4
871,12,1,1700,0,1,8,5,55.0,6.9,3,446,-2
872,12,1,1700,0,1,9,10,54.0,115.4,12,508,0
873,12,1,1700,0,1,10,11,53.0,168.1,14,470,12
874,12,1,1700,0,1,11,12,50.0,17.8,7,462,0
875,12,1,1700,0,1,12,13,52.0,148.8,13,458,12
876,12,1,1700,0,1,13,2,51.0,35.5,10,454,2
877,12,1,1700,0,1,14,7,51.0,27.2,9,464,8
878,1,0,1200,0,0,1,3,54.0,2.2,1,440,-4
879,1,0,1200,0,0,2,4,54.0,5.3,3,426,4
880,1,0,1200,0,0,3,6,54.0,2.2,2,486,0
881,1,0,1200,0,0,4,7,54.0,15.7,4,442,0
882,1,0,1200,0,0,5,2,54.0,30.0,5,418,-4
883,1,0,1200,0,0,6,5,54.0,128.0,7,458,6
884,1,0,1200,0,0,7,1,53.0,72.0,6,430,-8
885,2,0,1800,0,0,1,4,54.0,2.0,1,480,-2
886,2,0,1800,0,0,2,7,54.0,2.6,2,496,6
