,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減
3300,10,1,1700,0,1,15,15,57.0,305.1,14,462,-14
3301,10,1,1700,0,1,16,4,54.0,143.9,13,542,14
3302,11,0,1200,0,0,1,6,54.0,5.2,3,464,16
3303,11,0,1200,0,0,2,9,54.0,114.5,13,454,6
3304,11,0,1200,0,0,3,8,54.0,29.3,9,470,-14
3305,11,0,1200,0,0,4,10,54.0,112.7,12,436,0
3306,11,0,1200,0,0,5,1,54.0,18.7,7,504,4
3307,11,0,1200,0,0,6,5,54.0,3.9,1,524,-8
3308,11,0,1200,0,0,7,13,54.0,51.9,10,456,2
3309,11,0,1200,0,0,8,3,54.0,4.9,2,478,0
3310,11,0,1200,0,0,9,12,54.0,14.3,6,448,2
3311,11,0,1200,0,0,10,14,54.0,9.9,5,440,-4
3312,11,0,1200,0,0,11,2,54.0,25.2,8,468,4
3313,11,0,1200,0,0,12,11,54.0,65.6,11,468,2
3314,11,0,1200,0,0,13,7,54.0,179.0,14,488,2
3315,11,0,1200,0,0,14,4,54.0,5.3,4,490,14
3316,12,0,2600,0,0,1,7,54.0,1.7,1,516,-4
3317,12,0,2600,0,0,2,12,57.0,12.2,5,510,8
3318,12,0,2600,0,0,3,16,54.0,14.1,6,470,6
3319,12,0,2600,0,0,4,6,54.0,9.2,3,444,0
3320,12,0,2600,0,0,5,5,55.0,152.3,14,452,0
3321,12,0,2600,0,0,6,9,57.0,36.8,9,466,4
3322,12,0,2600,0,0,7,14,49.0,254.3,15,468,-4
3323,12,0,2600,0,0,8,13,57.0,75.5,11,488,6
3324,12,0,2600,0,0,9,8,54.0,10.8,4,496,20
3325,12,0,2600,0,0,10,15,57.0,8.1,2,504,-4
3326,12,0,2600,0,0,11,11,57.0,107.2,13,482,10
3327,12,0,2600,0,0,12,2,52.0,77.6,12,526,4
3328,12,0,2600,0,0,13,10,57.0,18.2,7,480,-6
3329,12,0,2600,0,0,14,4,55.0,20.1,8,500,0
3330,12,0,2600,0,0,15,1,52.0,259.7,16,416,-2
3331,12,0,2600,0,0,16,3,57.0,51.6,10,434,-8
